Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Plant Soil Quality (1-10),7.0,Plant Water Frequency (times/week),3.0,Plant Growth Rate (cm/week),5.0,69,6
Plant Soil Quality (1-10),5.0,Plant Water Frequency (times/week),1.0,Plant Growth Rate (cm/week),3.0,69,7
Plant Soil Quality (1-10),10.0,Plant Water Frequency (times/week),6.0,Plant Growth Rate (cm/week),8.0,69,8
Plant Soil Quality (1-10),7.0,Plant Water Frequency (times/week),3.0,Plant Growth Rate (cm/week),5.0,69,9
Plant Soil Quality (1-10),9.0,Plant Water Frequency (times/week),5.0,Plant Growth Rate (cm/week),7.0,69,10
Plant Soil Quality (1-10),6.0,Plant Water Frequency (times/week),2.0,Plant Growth Rate (cm/week),4.0,69,11
Plant Soil Quality (1-10),8.0,Plant Water Frequency (times/week),4.0,Plant Growth Rate (cm/week),6.0,69,12
Plant Soil Quality (1-10),8.0,Plant Water Frequency (times/week),4.0,Plant Growth Rate (cm/week),6.0,69,13
Plant Soil Quality (1-10),7.0,Plant Water Frequency (times/week),3.0,Plant Growth Rate (cm/week),5.0,69,14
Plant Soil Quality (1-10),5.0,Plant Water Frequency (times/week),1.0,Plant Growth Rate (cm/week),3.0,69,15
Plant Soil Quality (1-10),10.0,Plant Water Frequency (times/week),6.0,Plant Growth Rate (cm/week),8.0,69,16
Plant Soil Quality (1-10),7.0,Plant Water Frequency (times/week),3.0,Plant Growth Rate (cm/week),5.0,69,17
Plant Soil Quality (1-10),9.0,Plant Water Frequency (times/week),5.0,Plant Growth Rate (cm/week),7.0,69,18
Plant Soil Quality (1-10),6.0,Plant Water Frequency (times/week),2.0,Plant Growth Rate (cm/week),4.0,69,19
Plant Soil Quality (1-10),8.0,Plant Water Frequency (times/week),4.0,Plant Growth Rate (cm/week),6.0,69,20
Dog Size,50.0,Dog Energy Level,7.0,Training Difficulty (1-10),6.0,70,1
Dog Size,45.0,Dog Energy Level,6.0,Training Difficulty (1-10),5.0,70,2
Dog Size,60.0,Dog Energy Level,8.0,Training Difficulty (1-10),7.0,70,3
Dog Size,55.0,Dog Energy Level,7.0,Training Difficulty (1-10),6.0,70,4
Dog Size,40.0,Dog Energy Level,5.0,Training Difficulty (1-10),4.0,70,5
Dog Size,35.0,Dog Energy Level,4.0,Training Difficulty (1-10),3.0,70,6
Dog Size,70.0,Dog Energy Level,9.0,Training Difficulty (1-10),8.0,70,7
Dog Size,65.0,Dog Energy Level,8.0,Training Difficulty (1-10),7.0,70,8
Dog Size,55.0,Dog Energy Level,6.0,Training Difficulty (1-10),5.0,70,9
Dog Size,50.0,Dog Energy Level,5.0,Training Difficulty (1-10),4.0,70,10
Dog Size,65.0,Dog Energy Level,8.0,Training Difficulty (1-10),7.0,70,11
Dog Size,60.0,Dog Energy Level,7.0,Training Difficulty (1-10),6.0,70,12
Dog Size,45.0,Dog Energy Level,6.0,Training Difficulty (1-10),5.0,70,13
Dog Size,40.0,Dog Energy Level,5.0,Training Difficulty (1-10),4.0,70,14
Dog Size,75.0,Dog Energy Level,10.0,Training Difficulty (1-10),9.0,70,15
Dog Size,70.0,Dog Energy Level,9.0,Training Difficulty (1-10),8.0,70,16
Dog Size,50.0,Dog Energy Level,7.0,Training Difficulty (1-10),6.0,70,17
Dog Size,45.0,Dog Energy Level,6.0,Training Difficulty (1-10),5.0,70,18
Dog Size,60.0,Dog Energy Level,8.0,Training Difficulty (1-10),7.0,70,19
Dog Size,55.0,Dog Energy Level,7.0,Training Difficulty (1-10),6.0,70,20
Plant Leaf Size,10.0,Plant Water Usage,5.0,Growth Rate (cm/week),3.0,71,1
Plant Leaf Size,8.0,Plant Water Usage,4.0,Growth Rate (cm/week),2.5,71,2
Plant Leaf Size,12.0,Plant Water Usage,6.0,Growth Rate (cm/week),3.5,71,3
Plant Leaf Size,10.0,Plant Water Usage,5.0,Growth Rate (cm/week),3.0,71,4
Plant Leaf Size,8.0,Plant Water Usage,4.0,Growth Rate (cm/week),2.5,71,5
Plant Leaf Size,6.0,Plant Water Usage,3.0,Growth Rate (cm/week),2.0,71,6
Plant Leaf Size,14.0,Plant Water Usage,7.0,Growth Rate (cm/week),4.0,71,7
Plant Leaf Size,12.0,Plant Water Usage,6.0,Growth Rate (cm/week),3.5,71,8
Plant Leaf Size,9.0,Plant Water Usage,5.0,Growth Rate (cm/week),2.8,71,9
Plant Leaf Size,7.0,Plant Water Usage,4.0,Growth Rate (cm/week),2.4,71,10
Plant Leaf Size,11.0,Plant Water Usage,6.0,Growth Rate (cm/week),3.2,71,11
Plant Leaf Size,9.0,Plant Water Usage,5.0,Growth Rate (cm/week),2.9,71,12
Plant Leaf Size,13.0,Plant Water Usage,7.0,Growth Rate (cm/week),3.8,71,13
Plant Leaf Size,11.0,Plant Water Usage,6.0,Growth Rate (cm/week),3.4,71,14
Plant Leaf Size,7.0,Plant Water Usage,4.0,Growth Rate (cm/week),2.3,71,15
Plant Leaf Size,5.0,Plant Water Usage,3.0,Growth Rate (cm/week),2.0,71,16
Plant Leaf Size,10.0,Plant Water Usage,5.0,Growth Rate (cm/week),3.0,71,17
Plant Leaf Size,8.0,Plant Water Usage,4.0,Growth Rate (cm/week),2.6,71,18
Plant Leaf Size,12.0,Plant Water Usage,6.0,Growth Rate (cm/week),3.5,71,19
Plant Leaf Size,10.0,Plant Water Usage,5.0,Growth Rate (cm/week),3.0,71,20
Height (cm),180.0,Weight (kg),75.0,Physical strength,80.0,72,1
Height (cm),170.0,Weight (kg),80.0,Physical strength,75.0,72,2
Height (cm),160.0,Weight (kg),65.0,Physical strength,65.0,72,3
Height (cm),175.0,Weight (kg),60.0,Physical strength,68.0,72,4
Height (cm),190.0,Weight (kg),85.0,Physical strength,90.0,72,5
Height (cm),185.0,Weight (kg),90.0,Physical strength,88.0,72,6
Height (cm),150.0,Weight (kg),55.0,Physical strength,50.0,72,7
Height (cm),165.0,Weight (kg),50.0,Physical strength,55.0,72,8
Height (cm),170.0,Weight (kg),70.0,Physical strength,72.0,72,9
Height (cm),160.0,Weight (kg),75.0,Physical strength,70.0,72,10
Height (cm),185.0,Weight (kg),95.0,Physical strength,88.0,72,11
Height (cm),190.0,Weight (kg),90.0,Physical strength,92.0,72,12
Height (cm),155.0,Weight (kg),60.0,Physical strength,58.0,72,13
Height (cm),160.0,Weight (kg),55.0,Physical strength,60.0,72,14
Height (cm),175.0,Weight (kg),75.0,Physical strength,78.0,72,15
Height (cm),180.0,Weight (kg),70.0,Physical strength,80.0,72,16
Height (cm),165.0,Weight (kg),68.0,Physical strength,66.0,72,17
Height (cm),170.0,Weight (kg),65.0,Physical strength,68.0,72,18
Height (cm),180.0,Weight (kg),80.0,Physical strength,85.0,72,19
Height (cm),175.0,Weight (kg),85.0,Physical strength,82.0,72,20
Room size (m2),20.0,Number of windows,3.0,Light amount,8.0,73,1
Room size (m2),25.0,Number of windows,2.0,Light amount,7.0,73,2
Room size (m2),25.0,Number of windows,4.0,Light amount,9.0,73,3
Room size (m2),30.0,Number of windows,3.0,Light amount,8.0,73,4
Room size (m2),15.0,Number of windows,2.0,Light amount,6.0,73,5
Room size (m2),18.0,Number of windows,3.0,Light amount,7.0,73,6
Room size (m2),30.0,Number of windows,3.0,Light amount,8.0,73,7
Room size (m2),35.0,Number of windows,2.0,Light amount,7.0,73,8
Room size (m2),20.0,Number of windows,4.0,Light amount,9.0,73,9
Room size (m2),25.0,Number of windows,3.0,Light amount,8.0,73,10
Room size (m2),18.0,Number of windows,2.0,Light amount,6.0,73,11
Room size (m2),20.0,Number of windows,3.0,Light amount,7.0,73,12
Room size (m2),25.0,Number of windows,3.0,Light amount,8.0,73,13
Room size (m2),30.0,Number of windows,4.0,Light amount,9.0,73,14
Room size (m2),30.0,Number of windows,2.0,Light amount,7.0,73,15
Room size (m2),35.0,Number of windows,3.0,Light amount,8.0,73,16
Room size (m2),20.0,Number of windows,3.0,Light amount,8.0,73,17
Room size (m2),25.0,Number of windows,4.0,Light amount,9.0,73,18
Room size (m2),15.0,Number of windows,3.0,Light amount,7.0,73,19
Room size (m2),18.0,Number of windows,4.0,Light amount,8.0,73,20
Phone RAM,4.0,Phone Storage,64.0,Phone Performance,70.0,74,1
Phone RAM,6.0,Phone Storage,128.0,Phone Performance,80.0,74,2
Phone RAM,6.0,Phone Storage,128.0,Phone Performance,80.0,74,3
Phone RAM,8.0,Phone Storage,256.0,Phone Performance,90.0,74,4
Phone RAM,8.0,Phone Storage,256.0,Phone Performance,90.0,74,5
Phone RAM,12.0,Phone Storage,512.0,Phone Performance,100.0,74,6
Phone RAM,12.0,Phone Storage,512.0,Phone Performance,100.0,74,7
Phone RAM,16.0,Phone Storage,1024.0,Phone Performance,110.0,74,8
Phone RAM,16.0,Phone Storage,1024.0,Phone Performance,110.0,74,9
Phone RAM,24.0,Phone Storage,2048.0,Phone Performance,120.0,74,10
Phone RAM,24.0,Phone Storage,2048.0,Phone Performance,120.0,74,11
Phone RAM,32.0,Phone Storage,4096.0,Phone Performance,130.0,74,12
Phone RAM,32.0,Phone Storage,4096.0,Phone Performance,130.0,74,13
Phone RAM,64.0,Phone Storage,8192.0,Phone Performance,140.0,74,14
Phone RAM,64.0,Phone Storage,8192.0,Phone Performance,140.0,74,15
Phone RAM,128.0,Phone Storage,16384.0,Phone Performance,150.0,74,16
Phone RAM,128.0,Phone Storage,16384.0,Phone Performance,150.0,74,17
Phone RAM,256.0,Phone Storage,32768.0,Phone Performance,160.0,74,18
Phone RAM,256.0,Phone Storage,32768.0,Phone Performance,160.0,74,19
Phone RAM,512.0,Phone Storage,65536.0,Phone Performance,170.0,74,20
Bike Weight,10.0,Bike Power,150.0,Bike Speed,30.0,75,1
Bike Weight,12.0,Bike Power,200.0,Bike Speed,40.0,75,2
Bike Weight,12.0,Bike Power,200.0,Bike Speed,40.0,75,3
Bike Weight,14.0,Bike Power,250.0,Bike Speed,50.0,75,4
Bike Weight,14.0,Bike Power,250.0,Bike Speed,50.0,75,5
Bike Weight,16.0,Bike Power,300.0,Bike Speed,60.0,75,6
Bike Weight,16.0,Bike Power,300.0,Bike Speed,60.0,75,7
Bike Weight,18.0,Bike Power,350.0,Bike Speed,70.0,75,8
Bike Weight,18.0,Bike Power,350.0,Bike Speed,70.0,75,9
Bike Weight,20.0,Bike Power,400.0,Bike Speed,80.0,75,10
Bike Weight,20.0,Bike Power,400.0,Bike Speed,80.0,75,11
Bike Weight,22.0,Bike Power,450.0,Bike Speed,90.0,75,12
Bike Weight,22.0,Bike Power,450.0,Bike Speed,90.0,75,13
Bike Weight,24.0,Bike Power,500.0,Bike Speed,100.0,75,14
Bike Weight,24.0,Bike Power,500.0,Bike Speed,100.0,75,15
Bike Weight,26.0,Bike Power,550.0,Bike Speed,110.0,75,16
Bike Weight,26.0,Bike Power,550.0,Bike Speed,110.0,75,17
Bike Weight,28.0,Bike Power,600.0,Bike Speed,120.0,75,18
Bike Weight,28.0,Bike Power,600.0,Bike Speed,120.0,75,19
Bike Weight,30.0,Bike Power,650.0,Bike Speed,130.0,75,20
Dog Size,50.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,1
Dog Size,40.0,Exercise Needs,7.0,Dog Energy Lvl,8.0,76,2
Dog Size,45.0,Exercise Needs,9.0,Dog Energy Lvl,10.0,76,3
Dog Size,35.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,4
Dog Size,55.0,Exercise Needs,7.0,Dog Energy Lvl,8.0,76,5
Dog Size,45.0,Exercise Needs,9.0,Dog Energy Lvl,9.0,76,6
Dog Size,30.0,Exercise Needs,6.0,Dog Energy Lvl,7.0,76,7
Dog Size,40.0,Exercise Needs,8.0,Dog Energy Lvl,8.0,76,8
Dog Size,50.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,9
Dog Size,40.0,Exercise Needs,7.0,Dog Energy Lvl,8.0,76,10
Dog Size,45.0,Exercise Needs,9.0,Dog Energy Lvl,10.0,76,11
Dog Size,35.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,12
Dog Size,55.0,Exercise Needs,7.0,Dog Energy Lvl,8.0,76,13
Dog Size,45.0,Exercise Needs,9.0,Dog Energy Lvl,9.0,76,14
Dog Size,30.0,Exercise Needs,6.0,Dog Energy Lvl,7.0,76,15
Dog Size,40.0,Exercise Needs,8.0,Dog Energy Lvl,8.0,76,16
Dog Size,50.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,17
Dog Size,40.0,Exercise Needs,7.0,Dog Energy Lvl,8.0,76,18
Dog Size,45.0,Exercise Needs,9.0,Dog Energy Lvl,10.0,76,19
Dog Size,35.0,Exercise Needs,8.0,Dog Energy Lvl,9.0,76,20
Room Length (m),4.0,Room Width (m),5.0,Room Area (m²),20.0,77,1
Room Length (m),5.0,Room Width (m),4.0,Room Area (m²),20.0,77,2
Room Length (m),3.0,Room Width (m),6.0,Room Area (m²),18.0,77,3
Room Length (m),6.0,Room Width (m),3.0,Room Area (m²),18.0,77,4
Room Length (m),5.0,Room Width (m),5.0,Room Area (m²),25.0,77,5
Room Length (m),4.0,Room Width (m),6.0,Room Area (m²),24.0,77,6
Room Length (m),2.0,Room Width (m),10.0,Room Area (m²),20.0,77,7
Room Length (m),10.0,Room Width (m),2.0,Room Area (m²),20.0,77,8
Room Length (m),7.0,Room Width (m),3.0,Room Area (m²),21.0,77,9
Room Length (m),3.0,Room Width (m),7.0,Room Area (m²),21.0,77,10
Room Length (m),6.0,Room Width (m),4.0,Room Area (m²),24.0,77,11
Room Length (m),5.0,Room Width (m),5.0,Room Area (m²),25.0,77,12
Room Length (m),4.0,Room Width (m),6.0,Room Area (m²),24.0,77,13
Room Length (m),6.0,Room Width (m),4.0,Room Area (m²),24.0,77,14
Room Length (m),5.0,Room Width (m),4.0,Room Area (m²),20.0,77,15
Room Length (m),4.0,Room Width (m),5.0,Room Area (m²),20.0,77,16
Room Length (m),3.0,Room Width (m),5.0,Room Area (m²),15.0,77,17
Room Length (m),5.0,Room Width (m),3.0,Room Area (m²),15.0,77,18
Room Length (m),6.0,Room Width (m),6.0,Room Area (m²),36.0,77,19
Room Length (m),4.0,Room Width (m),9.0,Room Area (m²),36.0,77,20
Number of bedrooms,3.0,House size (sq ft),1200.0,Market value ($),240000.0,78,1
Number of bedrooms,4.0,House size (sq ft),1000.0,Market value ($),230000.0,78,2
Number of bedrooms,4.0,House size (sq ft),1500.0,Market value ($),300000.0,78,3
Number of bedrooms,5.0,House size (sq ft),1200.0,Market value ($),280000.0,78,4
Number of bedrooms,2.0,House size (sq ft),1000.0,Market value ($),200000.0,78,5
Number of bedrooms,3.0,House size (sq ft),1300.0,Market value ($),260000.0,78,6
Number of bedrooms,5.0,House size (sq ft),1600.0,Market value ($),320000.0,78,7
Number of bedrooms,4.0,House size (sq ft),1400.0,Market value ($),290000.0,78,8
Number of bedrooms,3.0,House size (sq ft),1400.0,Market value ($),280000.0,78,9
Number of bedrooms,4.0,House size (sq ft),1300.0,Market value ($),270000.0,78,10
Number of bedrooms,4.0,House size (sq ft),1200.0,Market value ($),260000.0,78,11
Number of bedrooms,5.0,House size (sq ft),1100.0,Market value ($),250000.0,78,12
Number of bedrooms,2.0,House size (sq ft),1100.0,Market value ($),220000.0,78,13
Number of bedrooms,3.0,House size (sq ft),1250.0,Market value ($),250000.0,78,14
Number of bedrooms,5.0,House size (sq ft),1500.0,Market value ($),310000.0,78,15
Number of bedrooms,4.0,House size (sq ft),1400.0,Market value ($),290000.0,78,16
Number of bedrooms,3.0,House size (sq ft),1300.0,Market value ($),260000.0,78,17
Number of bedrooms,4.0,House size (sq ft),1200.0,Market value ($),250000.0,78,18
Number of bedrooms,4.0,House size (sq ft),1400.0,Market value ($),290000.0,78,19
Number of bedrooms,5.0,House size (sq ft),1300.0,Market value ($),280000.0,78,20
Study time (hours),4.0,Class attendance (%),80.0,Exam score,75.0,79,1
Study time (hours),6.0,Class attendance (%),70.0,Exam score,80.0,79,2
Study time (hours),5.0,Class attendance (%),90.0,Exam score,85.0,79,3
Study time (hours),3.0,Class attendance (%),75.0,Exam score,70.0,79,4
Study time (hours),6.0,Class attendance (%),85.0,Exam score,82.0,79,5
Study time (hours),5.0,Class attendance (%),90.0,Exam score,87.0,79,6
Study time (hours),3.0,Class attendance (%),70.0,Exam score,65.0,79,7
Study time (hours),7.0,Class attendance (%),80.0,Exam score,83.0,79,8
Study time (hours),7.0,Class attendance (%),75.0,Exam score,80.0,79,9
Study time (hours),4.0,Class attendance (%),90.0,Exam score,86.0,79,10
Study time (hours),5.0,Class attendance (%),80.0,Exam score,78.0,79,11
Study time (hours),6.0,Class attendance (%),85.0,Exam score,84.0,79,12
Study time (hours),6.0,Class attendance (%),70.0,Exam score,72.0,79,13
Study time (hours),5.0,Class attendance (%),95.0,Exam score,90.0,79,14
Study time (hours),4.0,Class attendance (%),90.0,Exam score,83.0,79,15
Study time (hours),7.0,Class attendance (%),75.0,Exam score,81.0,79,16
Study time (hours),5.0,Class attendance (%),75.0,Exam score,73.0,79,17
Study time (hours),6.0,Class attendance (%),85.0,Exam score,84.0,79,18
Study time (hours),7.0,Class attendance (%),80.0,Exam score,82.0,79,19
Study time (hours),4.0,Class attendance (%),90.0,Exam score,86.0,79,20
Number of followers,1000.0,Engagement rate (%),5.0,Post reach,15000.0,80,1
Number of followers,2000.0,Engagement rate (%),3.0,Post reach,16000.0,80,2
Number of followers,3000.0,Engagement rate (%),4.0,Post reach,17000.0,80,3
Number of followers,2500.0,Engagement rate (%),5.0,Post reach,18000.0,80,4
Number of followers,1500.0,Engagement rate (%),6.0,Post reach,18000.0,80,5
Number of followers,2000.0,Engagement rate (%),4.0,Post reach,16000.0,80,6
Number of followers,2500.0,Engagement rate (%),3.0,Post reach,15000.0,80,7
Number of followers,1800.0,Engagement rate (%),7.0,Post reach,21000.0,80,8
Number of followers,2000.0,Engagement rate (%),5.0,Post reach,17000.0,80,9
Number of followers,3000.0,Engagement rate (%),4.0,Post reach,18000.0,80,10
Number of followers,1800.0,Engagement rate (%),6.0,Post reach,20000.0,80,11
Number of followers,2200.0,Engagement rate (%),5.0,Post reach,17000.0,80,12
Number of followers,2200.0,Engagement rate (%),4.0,Post reach,16000.0,80,13
Number of followers,2500.0,Engagement rate (%),6.0,Post reach,22000.0,80,14
Number of followers,2800.0,Engagement rate (%),3.0,Post reach,15000.0,80,15
Number of followers,3000.0,Engagement rate (%),5.0,Post reach,20000.0,80,16
Number of followers,1600.0,Engagement rate (%),7.0,Post reach,21000.0,80,17
Number of followers,2000.0,Engagement rate (%),5.0,Post reach,18000.0,80,18
Number of followers,2400.0,Engagement rate (%),5.0,Post reach,19000.0,80,19
Number of followers,2600.0,Engagement rate (%),6.0,Post reach,23000.0,80,20
Time Spent Studying (hours),3.0,Number of Chapters Covered,4.0,Exam Score (out of 100),70.0,81,1
Time Spent Studying (hours),4.0,Number of Chapters Covered,5.0,Exam Score (out of 100),75.0,81,2
Time Spent Studying (hours),2.0,Number of Chapters Covered,3.0,Exam Score (out of 100),60.0,81,3
Time Spent Studying (hours),3.0,Number of Chapters Covered,4.0,Exam Score (out of 100),65.0,81,4
Time Spent Studying (hours),4.0,Number of Chapters Covered,5.0,Exam Score (out of 100),75.0,81,5
Time Spent Studying (hours),5.0,Number of Chapters Covered,6.0,Exam Score (out of 100),80.0,81,6
Time Spent Studying (hours),3.0,Number of Chapters Covered,2.0,Exam Score (out of 100),55.0,81,7
Time Spent Studying (hours),4.0,Number of Chapters Covered,3.0,Exam Score (out of 100),60.0,81,8
Time Spent Studying (hours),4.0,Number of Chapters Covered,4.0,Exam Score (out of 100),70.0,81,9
Time Spent Studying (hours),5.0,Number of Chapters Covered,5.0,Exam Score (out of 100),75.0,81,10
Time Spent Studying (hours),3.0,Number of Chapters Covered,3.0,Exam Score (out of 100),65.0,81,11
Time Spent Studying (hours),4.0,Number of Chapters Covered,4.0,Exam Score (out of 100),70.0,81,12
Time Spent Studying (hours),2.0,Number of Chapters Covered,4.0,Exam Score (out of 100),65.0,81,13
Time Spent Studying (hours),3.0,Number of Chapters Covered,5.0,Exam Score (out of 100),70.0,81,14
Time Spent Studying (hours),5.0,Number of Chapters Covered,5.0,Exam Score (out of 100),75.0,81,15
Time Spent Studying (hours),6.0,Number of Chapters Covered,6.0,Exam Score (out of 100),80.0,81,16
Time Spent Studying (hours),4.0,Number of Chapters Covered,3.0,Exam Score (out of 100),65.0,81,17
Time Spent Studying (hours),5.0,Number of Chapters Covered,4.0,Exam Score (out of 100),70.0,81,18
Time Spent Studying (hours),3.0,Number of Chapters Covered,5.0,Exam Score (out of 100),70.0,81,19
Time Spent Studying (hours),4.0,Number of Chapters Covered,6.0,Exam Score (out of 100),75.0,81,20
Time to Walk (min),10.0,Number of Steps,1000.0,Exercise Intensity,5.0,82,1
Time to Walk (min),12.0,Number of Steps,1200.0,Exercise Intensity,6.0,82,2
Time to Walk (min),8.0,Number of Steps,800.0,Exercise Intensity,4.0,82,3
Time to Walk (min),10.0,Number of Steps,1000.0,Exercise Intensity,5.0,82,4
Time to Walk (min),12.0,Number of Steps,1200.0,Exercise Intensity,6.0,82,5
Time to Walk (min),14.0,Number of Steps,1400.0,Exercise Intensity,7.0,82,6
Time to Walk (min),6.0,Number of Steps,600.0,Exercise Intensity,3.0,82,7
Time to Walk (min),8.0,Number of Steps,800.0,Exercise Intensity,4.0,82,8
Time to Walk (min),10.0,Number of Steps,1100.0,Exercise Intensity,5.5,82,9
Time to Walk (min),12.0,Number of Steps,1300.0,Exercise Intensity,6.5,82,10
Time to Walk (min),9.0,Number of Steps,900.0,Exercise Intensity,4.5,82,11
Time to Walk (min),11.0,Number of Steps,1100.0,Exercise Intensity,5.5,82,12
Time to Walk (min),11.0,Number of Steps,1000.0,Exercise Intensity,5.0,82,13
Time to Walk (min),13.0,Number of Steps,1200.0,Exercise Intensity,6.0,82,14
Time to Walk (min),7.0,Number of Steps,700.0,Exercise Intensity,3.5,82,15
Time to Walk (min),9.0,Number of Steps,900.0,Exercise Intensity,4.5,82,16
Time to Walk (min),13.0,Number of Steps,1300.0,Exercise Intensity,6.5,82,17
Time to Walk (min),15.0,Number of Steps,1500.0,Exercise Intensity,7.5,82,18
Time to Walk (min),10.0,Number of Steps,900.0,Exercise Intensity,4.5,82,19
Time to Walk (min),12.0,Number of Steps,1100.0,Exercise Intensity,5.5,82,20
Number of Ingredients,5.0,Cooking Time (min),30.0,Prep Time (min),20.0,83,1
Number of Ingredients,10.0,Cooking Time (min),40.0,Prep Time (min),25.0,83,2
Number of Ingredients,8.0,Cooking Time (min),25.0,Prep Time (min),18.0,83,3
Number of Ingredients,12.0,Cooking Time (min),35.0,Prep Time (min),22.0,83,4
Number of Ingredients,4.0,Cooking Time (min),20.0,Prep Time (min),15.0,83,5
Number of Ingredients,7.0,Cooking Time (min),25.0,Prep Time (min),17.0,83,6
Number of Ingredients,10.0,Cooking Time (min),35.0,Prep Time (min),27.0,83,7
Number of Ingredients,6.0,Cooking Time (min),30.0,Prep Time (min),21.0,83,8
Number of Ingredients,6.0,Cooking Time (min),25.0,Prep Time (min),18.0,83,9
Number of Ingredients,9.0,Cooking Time (min),30.0,Prep Time (min),20.0,83,10
Number of Ingredients,7.0,Cooking Time (min),28.0,Prep Time (min),20.0,83,11
Number of Ingredients,11.0,Cooking Time (min),34.0,Prep Time (min),24.0,83,12
Number of Ingredients,3.0,Cooking Time (min),18.0,Prep Time (min),13.0,83,13
Number of Ingredients,8.0,Cooking Time (min),26.0,Prep Time (min),17.0,83,14
Number of Ingredients,9.0,Cooking Time (min),32.0,Prep Time (min),23.0,83,15
Number of Ingredients,5.0,Cooking Time (min),28.0,Prep Time (min),19.0,83,16
Number of Ingredients,12.0,Cooking Time (min),40.0,Prep Time (min),28.0,83,17
Number of Ingredients,10.0,Cooking Time (min),36.0,Prep Time (min),25.0,83,18
Number of Ingredients,6.0,Cooking Time (min),24.0,Prep Time (min),17.0,83,19
Number of Ingredients,10.0,Cooking Time (min),30.0,Prep Time (min),21.0,83,20
Price ($),50.0,Rating (1-10),7.0,Product Score,60.0,84,1
Price ($),70.0,Rating (1-10),5.0,Product Score,65.0,84,2
Price ($),60.0,Rating (1-10),8.0,Product Score,70.0,84,3
Price ($),80.0,Rating (1-10),6.0,Product Score,72.0,84,4
Price ($),40.0,Rating (1-10),9.0,Product Score,75.0,84,5
Price ($),50.0,Rating (1-10),8.0,Product Score,73.0,84,6
Price ($),70.0,Rating (1-10),6.0,Product Score,68.0,84,7
Price ($),60.0,Rating (1-10),7.0,Product Score,66.0,84,8
Price ($),80.0,Rating (1-10),7.0,Product Score,70.0,84,9
Price ($),90.0,Rating (1-10),5.0,Product Score,71.0,84,10
Price ($),50.0,Rating (1-10),6.0,Product Score,62.0,84,11
Price ($),60.0,Rating (1-10),7.0,Product Score,64.0,84,12
Price ($),60.0,Rating (1-10),9.0,Product Score,76.0,84,13
Price ($),70.0,Rating (1-10),8.0,Product Score,75.0,84,14
Price ($),40.0,Rating (1-10),7.0,Product Score,63.0,84,15
Price ($),50.0,Rating (1-10),8.0,Product Score,65.0,84,16
Price ($),70.0,Rating (1-10),8.0,Product Score,73.0,84,17
Price ($),80.0,Rating (1-10),7.0,Product Score,72.0,84,18
Price ($),60.0,Rating (1-10),5.0,Product Score,60.0,84,19
Price ($),70.0,Rating (1-10),6.0,Product Score,62.0,84,20
Number of Players,4.0,Game Length (min),60.0,Fun Score,7.0,85,1
Number of Players,5.0,Game Length (min),50.0,Fun Score,6.0,85,2
Number of Players,3.0,Game Length (min),50.0,Fun Score,6.0,85,3
Number of Players,4.0,Game Length (min),45.0,Fun Score,7.0,85,4
Number of Players,5.0,Game Length (min),70.0,Fun Score,8.0,85,5
Number of Players,6.0,Game Length (min),60.0,Fun Score,7.0,85,6
Number of Players,4.0,Game Length (min),55.0,Fun Score,6.0,85,7
Number of Players,5.0,Game Length (min),50.0,Fun Score,7.0,85,8
Number of Players,6.0,Game Length (min),65.0,Fun Score,9.0,85,9
Number of Players,7.0,Game Length (min),60.0,Fun Score,8.0,85,10
Number of Players,3.0,Game Length (min),40.0,Fun Score,5.0,85,11
Number of Players,4.0,Game Length (min),45.0,Fun Score,6.0,85,12
Number of Players,5.0,Game Length (min),65.0,Fun Score,8.0,85,13
Number of Players,6.0,Game Length (min),60.0,Fun Score,7.0,85,14
Number of Players,4.0,Game Length (min),50.0,Fun Score,6.0,85,15
Number of Players,5.0,Game Length (min),55.0,Fun Score,7.0,85,16
Number of Players,6.0,Game Length (min),70.0,Fun Score,9.0,85,17
Number of Players,7.0,Game Length (min),65.0,Fun Score,8.0,85,18
Number of Players,3.0,Game Length (min),45.0,Fun Score,6.0,85,19
Number of Players,4.0,Game Length (min),40.0,Fun Score,5.0,85,20
Price ($),50.0,Size (GB),128.0,Value Score,70.0,86,1
Price ($),70.0,Size (GB),256.0,Value Score,65.0,86,2
Price ($),60.0,Size (GB),256.0,Value Score,80.0,86,3
Price ($),80.0,Size (GB),512.0,Value Score,70.0,86,4
Price ($),40.0,Size (GB),64.0,Value Score,65.0,86,5
Price ($),50.0,Size (GB),128.0,Value Score,70.0,86,6
Price ($),70.0,Size (GB),256.0,Value Score,75.0,86,7
Price ($),90.0,Size (GB),512.0,Value Score,70.0,86,8
Price ($),60.0,Size (GB),128.0,Value Score,75.0,86,9
Price ($),80.0,Size (GB),256.0,Value Score,70.0,86,10
Price ($),50.0,Size (GB),64.0,Value Score,65.0,86,11
Price ($),60.0,Size (GB),128.0,Value Score,70.0,86,12
Price ($),70.0,Size (GB),256.0,Value Score,75.0,86,13
Price ($),90.0,Size (GB),512.0,Value Score,70.0,86,14
Price ($),40.0,Size (GB),128.0,Value Score,70.0,86,15
