prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking,comp-result_1224247_data.json,12,Test Score,70,Student Study Time,Student Distractions,OptionB,J,20,72,"3.0, 7.0",70,3.0,7.0,9,72,"1.0, 3.0",72,1.0,3.0
UNKNOWN,ranking,comp-result_1224247_data.json,13,Training time,38,Dog weight,Dog breed,OptionA,F,15,59,"28.0, 1.0",38,28.0,1.0,6,59,"16.0, 3.0",24,16.0,3.0
UNKNOWN,ranking,comp-result_1224247_data.json,14,Muscle gain,75,Exercise intensity,Water intake,OptionA,F,15,86,"5.0, 3",75,5.0,3.0,13,86,"6.0, 2",80,6.0,2.0
UNKNOWN,ranking,comp-result_1224247_data.json,15,Enjoyment,80,Book pages,Author fame,OptionB,J,8,84,"380.0, 6",80,380.0,6.0,10,84,"580.0, 5",95,580.0,5.0
UNKNOWN,ranking,comp-result_1224247_data.json,16,Fuel Efficiency (km/l),10,Car Engine Size (liters),Weight (kg),OptionB,J,8,103,"2.8, 1500.0",10,2.8,1500.0,17,103,"1.9, 1300.0",13,1.9,1300.0
UNKNOWN,ranking,comp-result_1224247_data.json,17,House price ($),260000,House size (sq ft),House age (years),OptionB,J,18,155,"2450.0, 19.0",260000,2450.0,19.0,20,155,"2550.0, 21.0",275000,2550.0,21.0
UNKNOWN,ranking,comp-result_1224247_data.json,18,Fuel Efficiency (km per liter),15,Car Engine Size (in liters),Car Weight (in kg),OptionB,J,17,173,"1.6, 1300",15,1.6,1300.0,18,173,"2.8, 1500",8,2.8,1500.0
UNKNOWN,ranking,comp-result_1224247_data.json,19,Quality,75,Price,Size,OptionA,F,2,21,"120.0, 6.0",75,120.0,6.0,16,67,"90.0, 30",7,90.0,30.0
UNKNOWN,ranking,comp-result_1224247_data.json,20,Strength,6,Tea leaves (g),Water temperature (°C),OptionB,J,7,120,"7.0, 80",6,7.0,80.0,16,120,"9.0, 87",4,9.0,87.0
UNKNOWN,ranking,comp-result_1224247_data.json,21,Customer satisfaction (1-10),8.5,Number of reviews,Price (in $),OptionB,J,8,56,"200.0, 55",8.5,200.0,55.0,18,56,"200.0, 40",9,200.0,40.0
UNKNOWN,ranking,comp-result_1224247_data.json,22,Exercise Burned Calories,340,Exercise Intensity,Exercise Duration,OptionA,F,16,13,"9.0, 20",340,9.0,20.0,20,13,"11.0, 5",380,11.0,5.0
UNKNOWN,ranking,comp-result_1224247_data.json,23,Battery Life (hours),8,Phone Battery (mAh),Screen Brightness (%),OptionB,J,1,5,"3000.0, 70",8,3000.0,70.0,15,5,"4500.0, 70",10,4500.0,70.0
UNKNOWN,ranking,comp-result_1224247_data.json,24,Tree trunk volume (m³),3,Height (cm),Width (cm),OptionA,F,19,162,"150.0, 45",3,150.0,45.0,9,162,"220.0, 26",7,220.0,26.0
UNKNOWN,ranking,comp-result_1224247_data.json,25,Speed (km/h),22,Bicycle weight (kg),Wheel size (inches),OptionB,J,8,119,"14.0, 25",22,14.0,25.0,3,119,"11.0, 25",24,11.0,25.0
UNKNOWN,ranking,comp-result_1224247_data.json,26,Popularity,85,Book age,Page count,OptionB,J,2,134,"3.0, 400",85,3.0,400.0,20,134,"12.0, 450",68,12.0,450.0
UNKNOWN,ranking,comp-result_1224247_data.json,27,Calories burned,360,Exercise time (min),Heart rate (bpm),OptionB,J,12,116,"40.0, 115",360,40.0,115.0,11,116,"45.0, 105",340,45.0,105.0
UNKNOWN,ranking,comp-result_1224247_data.json,28,Enjoyment,65,Book pages,Author fame,OptionA,F,20,84,"130.0, 10",65,130.0,10.0,7,84,"400.0, 5",75,400.0,5.0
UNKNOWN,ranking,comp-result_1224247_data.json,29,Taste Rating,4.5,Coffee Amount,Sugar Amount,OptionA,F,18,18,"4.0, 1",4.5,4.0,1.0,8,18,"4.0, 4",5.5,4.0,4.0
UNKNOWN,ranking,comp-result_1224247_data.json,30,Battery Life (hours),16,Phone RAM (GB),Screen Size (inches),OptionA,F,8,104,"7.0, 7.2",16,7.0,7.2,17,104,"3.0, 6.4",15,3.0,6.4
UNKNOWN,ranking,comp-result_1224247_data.json,31,Calories burned,260,Exercise time (min),Heart rate (bpm),OptionA,F,2,116,"25.0, 110",260,25.0,110.0,16,116,"25.0, 115",280,25.0,115.0
UNKNOWN,ranking,comp-result_1224247_data.json,32,Fuel efficiency (km/L),19,Car engine size (L),Car weight (kg),OptionB,J,15,150,"1.6, 1150.0",19,1.6,1150.0,3,150,"1.6, 1100.0",18,1.6,1100.0
UNKNOWN,ranking,comp-result_1224247_data.json,33,Enjoyment Score,4.6,Book Thickness,Number of Reviews,OptionA,F,2,27,"300.0, 200.0",4.6,300.0,200.0,7,27,"600.0, 50.0",3.9,600.0,50.0
UNKNOWN,ranking,comp-result_1224247_data.json,34,Taste rating (1-10),6,Number of ingredients,Prep time (in minutes),OptionA,F,16,88,"7.0, 20",6,7.0,20.0,18,88,"4.0, 10",9,4.0,10.0
UNKNOWN,ranking,comp-result_1224247_data.json,35,Maximum heart rate (bpm),157,Age (years),Height (cm),OptionA,F,18,52,"48.0, 177",157,48.0,177.0,2,52,"40.0, 180",160,40.0,180.0
UNKNOWN,ranking,comp-result_1224247_data.json,36,Maximum heart rate (bpm),182,Age (years),Height (cm),OptionB,J,15,52,"32.0, 174",182,32.0,174.0,9,52,"40.0, 170",160,40.0,170.0
UNKNOWN,ranking,comp-result_1224247_data.json,37,Battery Life,24,Phone Battery Capacity,Phone Weight,OptionA,F,7,171,"6000.0, 180",24,6000.0,180.0,4,171,"4000.0, 200",14,4000.0,200.0
UNKNOWN,ranking,comp-result_1224247_data.json,38,Taste rating (1-10),4,Number of ingredients,Prep time (in minutes),OptionA,F,20,88,"9.0, 25",4,9.0,25.0,19,88,"8.0, 30",5,8.0,30.0
UNKNOWN,ranking,comp-result_1224247_data.json,39,Flower blooming time,3,Hours of sunlight,Humidity,OptionA,F,15,101,"8.0, 55.0",3,8.0,55.0,16,101,"9.0, 50.0",2,9.0,50.0
UNKNOWN,ranking,comp-result_1224247_data.json,40,Walking speed (km/h),5.2,Person height (cm),Age (years),OptionA,F,3,163,"175.0, 25.0",5.2,175.0,25.0,18,163,"158.0, 36.0",4.1,158.0,36.0
UNKNOWN,ranking,comp-result_1224247_data.json,41,Energy level (1-10),9,Hours of sleep,Caffeine intake (mg),OptionA,F,9,54,"9.0, 40",9,9.0,40.0,8,54,"10.0, 20",10,10.0,20.0
UNKNOWN,ranking,comp-result_1224247_data.json,42,Exam score,87,Study hours,Intelligence,OptionB,J,18,81,"5.0, 75",87,5.0,75.0,20,81,"4.0, 85",75,4.0,85.0
UNKNOWN,ranking,comp-result_1224247_data.json,43,Taste Rating,8,Number of Ingredients,Prep Time (min),OptionB,J,1,148,"5.0, 20.0",8,5.0,20.0,10,148,"6.0, 30.0",7,6.0,30.0
UNKNOWN,ranking,comp-result_1224247_data.json,44,Muscle gain,60,Exercise intensity,Water intake,OptionA,F,20,86,"5.0, 6",60,5.0,6.0,10,86,"5.0, 5",70,5.0,5.0
UNKNOWN,ranking,comp-result_1224247_data.json,45,Health index,75,Age,Exercise hours,OptionB,J,15,82,"55.0, 1",75,55.0,1.0,15,77,"45.0, 4",72,45.0,4.0
UNKNOWN,ranking,comp-result_1224247_data.json,46,Comfort (1-10),9,Shoe Width (cm),Arch Support (1-10),OptionA,F,13,7,"8.0, 8",9,8.0,8.0,10,7,"9.0, 5",8,9.0,5.0
UNKNOWN,ranking,comp-result_1224247_data.json,47,Energy boost,70,Coffee strength,Caffeine content,OptionB,J,1,85,"4.0, 80",70,4.0,80.0,8,85,"3.0, 130",85,3.0,130.0
UNKNOWN,ranking,comp-result_1224247_data.json,48,Distance Traveled,750,Speed,Comfort,OptionA,F,19,129,"150.0, 0.1",750,150.0,0.1,3,129,"70.0, 6.0",350,70.0,6.0
UNKNOWN,ranking,comp-result_1224247_data.json,49,Energy Boost (scale 1-10),7,Coffee Strength (scale 1-10),Caffeine Content (mg),OptionA,F,8,24,"10.0, 90",7,10.0,90.0,10,24,"8.0, 95",6.5,8.0,95.0
UNKNOWN,ranking,comp-result_1224247_data.json,50,Mood Score (1-10),6,Hours of Sleep,Screen Time (hours),OptionB,J,9,109,"5.0, 4",6,5.0,4.0,13,109,"8.0, 3",8,8.0,3.0
UNKNOWN,ranking,comp-result_1224253_data.json,1,House Price,450,House Size,Housing Age,OptionA,F,15,99,"280.0, 12",450,280.0,12.0,19,99,"240.0, 9",380,240.0,9.0
UNKNOWN,ranking,comp-result_1224253_data.json,2,Weight loss,6,Exercise intensity,Exercise duration,OptionB,J,12,61,"9.0, 35.0",6,9.0,35.0,19,61,"9.0, 35.0",5,9.0,35.0
UNKNOWN,ranking,comp-result_1224253_data.json,3,Fuel efficiency (km/l),15,Engine size (cc),Weight (kg),OptionB,J,18,51,"1550.0, 1210",15,1550.0,1210.0,9,51,"1300.0, 1150",17,1300.0,1150.0
UNKNOWN,ranking,comp-result_1224253_data.json,4,Skill Level,7,Experience,Years of Education,OptionB,J,1,137,"5.0, 12.0",7,5.0,12.0,19,137,"11.0, 8.0",9,11.0,8.0
UNKNOWN,ranking,comp-result_1224253_data.json,5,Car Value,60000,Age (years),Mileage (km),OptionB,J,18,127,"1.0, 2000",60000,1.0,2000.0,7,127,"3.0, 10000",45000,3.0,10000.0
UNKNOWN,ranking,comp-result_1224253_data.json,6,App Performance (1-10),8,Phone RAM (GB),"Phone Brand (1=Premium, 2=Budget)",OptionA,F,11,176,"7.0, 1",8,7.0,1.0,4,176,"3.0, 2",5,3.0,2.0
UNKNOWN,ranking,comp-result_1224253_data.json,7,Health index,88,Age,Exercise hours,OptionB,J,19,82,"42.0, 3",88,42.0,3.0,18,77,"40.0, 4",70,40.0,4.0
UNKNOWN,ranking,comp-result_1224253_data.json,8,Flower size (cm),6.2,Plant height (cm),Plant age (months),OptionB,J,19,146,"24.0, 3",6.2,24.0,3.0,1,146,"30.0, 3",5,30.0,3.0
UNKNOWN,ranking,comp-result_1224253_data.json,9,Fuel Efficiency,30,Car Engine Size,Car Weight,OptionB,J,19,168,"2.0, 3500",30,2.0,3500.0,17,105,"1.7, 1450",21,1.7,1450.0
UNKNOWN,ranking,comp-result_1224253_data.json,10,Taste rating (1-10),7,Number of ingredients,Prep time (in minutes),OptionA,F,12,88,"6.0, 20",7,6.0,20.0,15,88,"6.0, 25",7,6.0,25.0
UNKNOWN,ranking,comp-result_1224253_data.json,11,Value,7,Price,Size,OptionB,J,5,67,"120.0, 60",7,120.0,60.0,5,21,"130.0, 7.0",70,130.0,7.0
UNKNOWN,ranking,comp-result_1224253_data.json,12,Comfort (1-10),8,Shoe Width (cm),Arch Support (1-10),OptionA,F,1,7,"9.0, 6",8,9.0,6.0,11,7,"9.0, 5",8,9.0,5.0
UNKNOWN,ranking,comp-result_1224253_data.json,13,Calories burned,230,Exercise time (min),Heart rate (bpm),OptionB,J,13,116,"20.0, 120",230,20.0,120.0,19,116,"50.0, 95",360,50.0,95.0
UNKNOWN,ranking,comp-result_1224253_data.json,14,Weight Loss (lbs),7,Exercise Minutes,Diet Score (1-10),OptionB,J,10,112,"80.0, 7",7,80.0,7.0,15,112,"100.0, 7",9,100.0,7.0
UNKNOWN,ranking,comp-result_1224253_data.json,15,Distance,480,Fuel Efficiency,Weight,OptionA,F,4,69,"32.0, 1500",480,32.0,1500.0,16,69,"32.0, 1500",480,32.0,1500.0
UNKNOWN,ranking,comp-result_1224253_data.json,16,Bicycle Speed,22,Bicycle Weight,Bicycle Price,OptionA,F,7,39,"16.0, 440",22,16.0,440.0,18,39,"28.0, 370",12,28.0,370.0
UNKNOWN,ranking,comp-result_1224253_data.json,17,Fuel consumption (liters per 100km),6.8,Car engine size (liters),Car weight (kg),OptionB,J,16,113,"1.6, 1600",6.8,1.6,1600.0,13,113,"2.5, 1400",8.5,2.5,1400.0
UNKNOWN,ranking,comp-result_1224253_data.json,18,Shade Area (sq ft),100,Tree Height (ft),Tree Diameter (in),OptionA,F,12,33,"35.0, 13.0",100,35.0,13.0,6,33,"50.0, 8.0",150,50.0,8.0
UNKNOWN,ranking,comp-result_1224253_data.json,19,Exam score (%),65,Time spent studying (hours),Number of breaks (times),OptionA,F,3,139,"4.0, 4",65,4.0,4.0,1,139,"3.0, 5",60,3.0,5.0
UNKNOWN,ranking,comp-result_1224253_data.json,20,House price ($),275000,House size (sq ft),House age (years),OptionA,F,20,155,"2550.0, 21.0",275000,2550.0,21.0,10,155,"2500.0, 24.0",260000,2500.0,24.0
UNKNOWN,ranking,comp-result_1224253_data.json,21,Engagement rate (%),3,Number of followers (count),Time posted (hours ago),OptionB,J,12,98,"900.0, 6",3,900.0,6.0,13,98,"1000.0, 6",4,1000.0,6.0
UNKNOWN,ranking,comp-result_1224253_data.json,22,Taste Rating,5.5,Coffee Amount,Sugar Amount,OptionA,F,12,18,"4.0, 3",5.5,4.0,3.0,10,18,"3.0, 2",5,3.0,2.0
UNKNOWN,ranking,comp-result_1224253_data.json,23,Warmth Rating (1-10),9,Shirt Thickness (mm),Shirt Weight (g),OptionB,J,8,35,"4.0, 130.0",9,4.0,130.0,15,35,"4.5, 135.0",9.5,4.5,135.0
UNKNOWN,ranking,comp-result_1224253_data.json,24,Enjoyment (1-10),8,Book Thickness (cm),Author Fame (1-10),OptionA,F,5,1,"6.0, 3",8,6.0,3.0,12,1,"6.0, 3",7,6.0,3.0
UNKNOWN,ranking,comp-result_1224253_data.json,25,Shadow coverage,75,Tree height,Tree thickness,OptionA,F,12,58,"12.0, 2.0",75,12.0,2.0,5,58,"8.0, 4.0",65,8.0,4.0
UNKNOWN,ranking,comp-result_1224253_data.json,26,Fuel efficiency (km/l),8,Engine power (in horsepower),Weight (in kg),OptionB,J,4,87,"220.0, 1500",8,220.0,1500.0,1,87,"200.0, 1500",8,200.0,1500.0
UNKNOWN,ranking,comp-result_1224253_data.json,27,Taste Score,6.8,Cooking Time,Spice Level,OptionA,F,10,130,"45.0, 8.0",6.8,45.0,8.0,6,130,"35.0, 6.0",7.3,35.0,6.0
UNKNOWN,ranking,comp-result_1224253_data.json,28,Value,8,Price,Size,OptionA,F,17,67,"90.0, 40",8,90.0,40.0,9,21,"70.0, 2.0",90,70.0,2.0
UNKNOWN,ranking,comp-result_1224253_data.json,29,Energy level (1-10),10,Hours of sleep,Caffeine intake (mg),OptionA,F,13,54,"10.0, 30",10,10.0,30.0,19,54,"5.0, 180",4,5.0,180.0
UNKNOWN,ranking,comp-result_1224253_data.json,30,Car Fuel Efficiency,19,Car Engine Size,Car Weight,OptionA,F,19,105,"2.0, 1500",19,2.0,1500.0,14,168,"3.0, 3300",21,3.0,3300.0
UNKNOWN,ranking,comp-result_1224253_data.json,31,Reading Enjoyment,8,Book Length,Author Fame,OptionA,F,2,131,"400.0, 7.0",8,400.0,7.0,19,131,"1200.0, 0.25",16,1200.0,0.25
UNKNOWN,ranking,comp-result_1224253_data.json,32,Taste Rating (scale 1-10),7,Number of Ingredients,Cooking Time (minutes),OptionB,J,9,167,"11.0, 35",7,11.0,35.0,13,167,"13.0, 50",5,13.0,50.0
UNKNOWN,ranking,comp-result_1224253_data.json,33,Price,300000,House Size,Bedrooms,OptionA,F,6,15,"1600.0, 5",300000,1600.0,5.0,1,15,"2000.0, 3",350000,2000.0,3.0
UNKNOWN,ranking,comp-result_1224253_data.json,34,Post reach (people),4000,Number of likes (count),Time posted (hours ago),OptionB,J,15,93,"800.0, 4",4000,800.0,4.0,17,93,"1200.0, 5",6000,1200.0,5.0
UNKNOWN,ranking,comp-result_1224253_data.json,35,Water Usage (ml/day),170,Plant Height,Plant Leaves,OptionA,F,6,73,"45.0, 13.0",170,45.0,13.0,3,73,"25.0, 8.0",180,25.0,8.0
UNKNOWN,ranking,comp-result_1224253_data.json,36,Morning alertness (1-10),6,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionA,F,16,96,"7.0, 45",6,7.0,45.0,1,96,"8.0, 30",8,8.0,30.0
UNKNOWN,ranking,comp-result_1224253_data.json,37,Tree trunk volume (m³),3,Height (cm),Width (cm),OptionA,F,19,162,"150.0, 45",3,150.0,45.0,11,162,"170.0, 36",4,170.0,36.0
UNKNOWN,ranking,comp-result_1224253_data.json,38,Exam Score,80,Study Time (hours),Intelligence Score,OptionA,F,2,157,"5.0, 70.0",80,5.0,70.0,16,157,"7.0, 55.0",89,7.0,55.0
UNKNOWN,ranking,comp-result_1224253_data.json,39,Customer Satisfaction,4,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionB,J,6,174,"30.0, 1",4,30.0,1.0,8,174,"10.0, 3",7,10.0,3.0
UNKNOWN,ranking,comp-result_1224253_data.json,40,Flower blooming time,5,Hours of sunlight,Humidity,OptionB,J,12,101,"5.0, 85.0",5,5.0,85.0,9,101,"9.0, 40.0",2,9.0,40.0
UNKNOWN,ranking,comp-result_1224253_data.json,41,Mobile Phone Performance,65,Mobile Phone RAM,Mobile Phone Battery Size,OptionB,J,2,40,"6.0, 3500",65,6.0,3500.0,10,40,"14.0, 3100",85,14.0,3100.0
UNKNOWN,ranking,comp-result_1224253_data.json,42,Battery Life,20,Phone Battery Capacity,Number of Apps Installed,OptionB,J,20,78,"3400.0, 40",20,3400.0,40.0,16,78,"4200.0, 35",23,4200.0,35.0
UNKNOWN,ranking,comp-result_1224253_data.json,43,Battery Life (hours),10,Phone Battery Capacity (mAh),"Phone Brand (1=Premium, 2=Budget)",OptionA,F,16,175,"2700.0, 2",10,2700.0,2.0,16,175,"2700.0, 2",10,2700.0,2.0
UNKNOWN,ranking,comp-result_1224253_data.json,44,Cooking time (minutes),18,Number of ingredients,Prep time (minutes),OptionB,J,5,140,"3.0, 12",18,3.0,12.0,17,140,"9.0, 7",27,9.0,7.0
UNKNOWN,ranking,comp-result_1224253_data.json,45,Flower size (cm),4,Plant height (cm),Plant age (months),OptionB,J,14,146,"36.0, 6",4,36.0,6.0,8,146,"42.0, 6",3.2,42.0,6.0
UNKNOWN,ranking,comp-result_1224253_data.json,46,Cooking time (minutes),18,Number of ingredients,Prep time (minutes),OptionB,J,5,140,"3.0, 12",18,3.0,12.0,1,140,"5.0, 10",25,5.0,10.0
UNKNOWN,ranking,comp-result_1224253_data.json,47,Exam Score,80,Study Time,Coffee Consumption,OptionB,J,1,14,"5.0, 3",80,5.0,3.0,7,14,"7.0, 1",90,7.0,1.0
UNKNOWN,ranking,comp-result_1224253_data.json,48,Energy level (1-10),8,Hours of sleep,Caffeine intake (mg),OptionB,J,18,54,"9.0, 40",8,9.0,40.0,20,54,"7.0, 100",6,7.0,100.0
UNKNOWN,ranking,comp-result_1224253_data.json,49,BMI,26.2,Height,Weight,OptionA,F,8,17,"180.0, 85",26.2,180.0,85.0,3,17,"175.0, 65",21.2,175.0,65.0
UNKNOWN,ranking,comp-result_1224253_data.json,50,Restaurant Rating,3.2,Restaurant Menu Variety,Restaurant Wait Time,OptionA,F,12,11,"10.0, 40",3.2,10.0,40.0,12,11,"10.0, 40",3.2,10.0,40.0
UNKNOWN,ranking,comp-result_1224266_data.json,1,Comfort Rating,8.4,Shoe Weight,Brand Popularity,OptionA,F,15,29,"190.0, 10.0",8.4,190.0,10.0,2,29,"250.0, 9.0",7.5,250.0,9.0
UNKNOWN,ranking,comp-result_1224266_data.json,2,Tree trunk volume (m³),3,Height (cm),Width (cm),OptionB,J,19,162,"150.0, 45",3,150.0,45.0,7,162,"180.0, 34",5,180.0,34.0
UNKNOWN,ranking,comp-result_1224266_data.json,3,Reading time (hours),4.6,Book pages,Book weight (g),OptionB,J,20,114,"380.0, 390",4.6,380.0,390.0,13,114,"480.0, 350",5.8,480.0,350.0
UNKNOWN,ranking,comp-result_1224266_data.json,4,Flower size (cm),3.4,Plant height (cm),Plant age (months),OptionA,F,12,146,"41.0, 8",3.4,41.0,8.0,3,146,"25.0, 4",6,25.0,4.0
UNKNOWN,ranking,comp-result_1224266_data.json,5,Weight Loss (lbs),11,Exercise Minutes,Diet Score (1-10),OptionA,F,19,112,"120.0, 9",11,120.0,9.0,10,112,"80.0, 7",7,80.0,7.0
UNKNOWN,ranking,comp-result_1224266_data.json,6,Time to Destination (hours),1.7,Car Speed (mph),Fuel Efficiency (mpg),OptionA,F,14,32,"65.0, 26.0",1.7,65.0,26.0,1,32,"60.0, 30.0",2,60.0,30.0
UNKNOWN,ranking,comp-result_1224266_data.json,7,Tastiness,6,Pizza size (inches),Cheese amount (g),OptionA,F,13,121,"10.0, 180",6,10.0,180.0,6,121,"12.0, 170",6,12.0,170.0
UNKNOWN,ranking,comp-result_1224266_data.json,8,Fuel efficiency (km/l),13,Engine size (cc),Weight (kg),OptionB,J,15,51,"1650.0, 1270",13,1650.0,1270.0,5,51,"1400.0, 1300",16,1400.0,1300.0
UNKNOWN,ranking,comp-result_1224266_data.json,9,Price,390000,House Size,Bedrooms,OptionB,J,18,15,"2000.0, 4",390000,2000.0,4.0,19,15,"2100.0, 5",370000,2100.0,5.0
UNKNOWN,ranking,comp-result_1224266_data.json,10,Customer Satisfaction,6,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionB,J,10,174,"22.0, 2",6,22.0,2.0,13,174,"18.0, 4",7,18.0,4.0
UNKNOWN,ranking,comp-result_1224266_data.json,11,Favorability,3,Coffee strength,Coffee cream,OptionB,J,18,57,"4.0, 0.6",3,4.0,0.6,20,57,"7.0, 0.8",5,7.0,0.8
UNKNOWN,ranking,comp-result_1224266_data.json,12,Fuel efficiency (km/l),12,Car weight (kg),Engine size (cc),OptionB,J,20,153,"1400.0, 1400.0",12,1400.0,1400.0,13,153,"1150.0, 1650.0",15.5,1150.0,1650.0
UNKNOWN,ranking,comp-result_1224266_data.json,13,Energy Level (1-10),5,Dog Weight (lbs),Dog Age (years),OptionA,F,12,36,"32.0, 1.5",5,32.0,1.5,3,36,"25.0, 3.0",5,25.0,3.0
UNKNOWN,ranking,comp-result_1224266_data.json,14,Taste rating (1-10),9,Number of ingredients,Prep time (in minutes),OptionB,J,3,88,"4.0, 20",9,4.0,20.0,11,88,"5.0, 25",8,5.0,25.0
UNKNOWN,ranking,comp-result_1224266_data.json,15,Plant Health,13,Plant Height,Water Amount,OptionA,F,13,169,"90.0, 1",13,90.0,1.0,15,169,"100.0, 1",14,100.0,1.0
UNKNOWN,ranking,comp-result_1224266_data.json,16,Job Success,6,Age,Experience,OptionB,J,4,133,"40.0, 3.0",6,40.0,3.0,1,133,"30.0, 5.0",7,30.0,5.0
UNKNOWN,ranking,comp-result_1224266_data.json,17,Calories burned,240,Exercise time (min),Heart rate (bpm),OptionB,J,7,116,"25.0, 110",240,25.0,110.0,16,116,"25.0, 115",280,25.0,115.0
UNKNOWN,ranking,comp-result_1224266_data.json,18,Comfort Rating,7.7,Shoe Weight,Brand Popularity,OptionA,F,19,29,"240.0, 7.0",7.7,240.0,7.0,12,29,"220.0, 10.0",7.8,220.0,10.0
UNKNOWN,ranking,comp-result_1224266_data.json,19,Usage Time,12,Battery Capacity,Weight,OptionB,J,8,22,"4000.0, 210.0",12,4000.0,210.0,15,22,"4800.0, 200.0",13,4800.0,200.0
UNKNOWN,ranking,comp-result_1224266_data.json,20,Exam Score,75,Student Study Time,Student Sleep Hours,OptionB,J,2,38,"4.0, 8",75,4.0,8.0,1,38,"5.0, 7",80,5.0,7.0
UNKNOWN,ranking,comp-result_1224266_data.json,21,Customer Satisfaction,8,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionB,J,17,174,"10.0, 4",8,10.0,4.0,5,174,"5.0, 4",9,5.0,4.0
UNKNOWN,ranking,comp-result_1224266_data.json,22,Deliciousness,10,Cooking time,Ingredients,OptionA,F,10,125,"5.0, 10.0",10,5.0,10.0,20,125,"85.0, 0.0",2,85.0,0.0
UNKNOWN,ranking,comp-result_1224266_data.json,23,Exam score,87,Study hours,Intelligence,OptionB,J,18,81,"5.0, 75",87,5.0,75.0,2,81,"4.0, 85",82,4.0,85.0
UNKNOWN,ranking,comp-result_1224266_data.json,24,Fuel consumption (liters per 100km),6.3,Car engine size (liters),Car weight (kg),OptionB,J,20,113,"1.4, 1750",6.3,1.4,1750.0,18,113,"2.0, 1400",7.6,2.0,1400.0
UNKNOWN,ranking,comp-result_1224266_data.json,25,Speed (km/h),22,Bike wheel size (inches),Frame weight (kg),OptionA,F,9,164,"30.0, 2.3",22,30.0,2.3,15,164,"28.0, 2.6",21,28.0,2.6
UNKNOWN,ranking,comp-result_1224266_data.json,26,Nutritional Value,70,Weight,Calories,OptionA,F,1,136,"100.0, 150.0",70,100.0,150.0,16,136,"140.0, 150.0",50,140.0,150.0
UNKNOWN,ranking,comp-result_1224266_data.json,27,Fuel Efficiency,33,Car Engine Size,Car Weight,OptionB,J,11,168,"1.6, 3700",33,1.6,3700.0,4,168,"3.0, 3200",25,3.0,3200.0
UNKNOWN,ranking,comp-result_1224266_data.json,28,Skill Level,8,Experience,Years of Education,OptionB,J,12,137,"3.0, 14.0",8,3.0,14.0,10,137,"10.0, 11.0",10,10.0,11.0
UNKNOWN,ranking,comp-result_1224266_data.json,29,Exam score,70,Study time,Hours slept,OptionB,J,7,102,"2.0, 7",70,2.0,7.0,8,102,"4.0, 6",85,4.0,6.0
UNKNOWN,ranking,comp-result_1224266_data.json,30,Wait Time (minutes),33,Restaurant Size,Restaurant Reviews,OptionB,J,20,74,"115.0, 4.1",33,115.0,4.1,18,74,"135.0, 4.3",32,135.0,4.3
UNKNOWN,ranking,comp-result_1224266_data.json,31,Taste Rating,6.5,Coffee Amount,Sugar Amount,OptionB,J,3,18,"2.0, 2",6.5,2.0,2.0,7,18,"3.0, 3",6,3.0,3.0
UNKNOWN,ranking,comp-result_1224266_data.json,32,Exam score,85,Study time,Hours slept,OptionB,J,5,102,"4.0, 6",85,4.0,6.0,8,102,"4.0, 6",85,4.0,6.0
UNKNOWN,ranking,comp-result_1224266_data.json,33,Car Fuel Efficiency,18,Car Engine Size,Car Weight,OptionA,F,1,105,"2.0, 1500",18,2.0,1500.0,19,168,"2.0, 3500",30,2.0,3500.0
UNKNOWN,ranking,comp-result_1224266_data.json,34,Weight Loss (lbs),9,Exercise Minutes,Diet Score (1-10),OptionB,J,14,112,"100.0, 9",9,100.0,9.0,10,112,"80.0, 7",7,80.0,7.0
UNKNOWN,ranking,comp-result_1224266_data.json,35,Market value,300,House size,House floors,OptionA,F,19,64,"200.0, 2.0",300,200.0,2.0,10,64,"170.0, 4.0",260,170.0,4.0
UNKNOWN,ranking,comp-result_1224266_data.json,36,Enjoyment Score,4.1,Book Thickness,Number of Reviews,OptionB,J,10,27,"500.0, 80.0",4.1,500.0,80.0,12,27,"350.0, 170.0",4.5,350.0,170.0
UNKNOWN,ranking,comp-result_1224266_data.json,37,Exam score,92,Study hours,Intelligence score,OptionB,J,11,122,"8.0, 60.0",92,8.0,60.0,8,122,"6.0, 80.0",89,6.0,80.0
UNKNOWN,ranking,comp-result_1224266_data.json,38,Popularity,82,Book age,Page count,OptionA,F,11,134,"6.0, 300",82,6.0,300.0,7,134,"4.0, 280",84,4.0,280.0
UNKNOWN,ranking,comp-result_1224266_data.json,39,Retention Rate (%),90,Study Time (hours),Number of Distractions,OptionA,F,19,161,"4.0, 0",90,4.0,0.0,4,161,"3.0, 2",75,3.0,2.0
UNKNOWN,ranking,comp-result_1224266_data.json,40,Fuel Efficiency (km/L),1,Car Engine Size (L),Weight (kg),OptionB,J,20,107,"7.5, 2200",1,7.5,2200.0,10,107,"5.0, 1700",6,5.0,1700.0
