prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking_A,comp-result_1248481_data.json,41,Market value,,House size,House floors,OptionA,F,16,33,"190.0, 3.0",290,190.0,3.0,5,33,"180.0, 3.0",270,180.0,3.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,42,Comfort,,Age,Size,OptionB,J,10,35,"6.0, 25",7,6.0,25.0,18,35,"12.0, 25",6,12.0,25.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,43,Mobile Phone Performance,,Mobile Phone RAM,Mobile Phone Battery Size,OptionB,J,7,24,"10.0, 3400",85,10.0,3400.0,19,24,"22.0, 2200",115,22.0,2200.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,44,Exam Score,,Student Study Time,Time Spent on Social Media,OptionA,F,16,44,"5.0, 2",84,5.0,2.0,14,44,"3.0, 3",75,3.0,3.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,45,Price,,House Size,Bedrooms,OptionB,J,12,10,"1700.0, 6",320000,1700.0,6.0,4,10,"2000.0, 3",380000,2000.0,3.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,46,Comfort level,,Room size,Room furniture,OptionB,J,2,30,"12.0, 3.0",6,12.0,3.0,16,30,"14.0, 3.0",7,14.0,3.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,47,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionA,F,19,23,"28.0, 320",16,28.0,320.0,15,23,"24.0, 360",18,24.0,360.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,48,School Success,,Student Study Time,Student Sleep Hours,OptionB,J,12,22,"9.0, 3",100,9.0,3.0,8,22,"7.0, 5",90,7.0,5.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,49,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionA,F,16,27,"8.0, 70",7,8.0,70.0,19,27,"5.0, 180",4,5.0,180.0
UNKNOWN,ranking_A,comp-result_1248481_data.json,50,Energy boost,,Coffee strength,Caffeine content,OptionB,J,12,47,"4.0, 100",75,4.0,100.0,4,47,"4.0, 110",80,4.0,110.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,1,Car efficiency,,Engine power (in horsepower),Weight (in kg),OptionA,F,3,49,"250.0, 1600",7,250.0,1600.0,20,49,"210.0, 1500",8,210.0,1500.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,2,Exam Score,,Student Study Time,Time Spent on Social Media,OptionA,F,20,44,"6.0, 0",89,6.0,0.0,6,44,"5.0, 1",85,5.0,1.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,3,Heart rate,,Age,Exercise hours,OptionB,J,4,43,"50.0, 2",75,50.0,2.0,11,43,"20.0, 7",58,20.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,4,Energy boost,,Coffee strength,Caffeine content,OptionB,J,15,47,"2.0, 110",85,2.0,110.0,14,47,"6.0, 60",60,6.0,60.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,5,Comfort Rating,,Shoe Weight,Brand Popularity,OptionB,J,3,17,"220.0, 7.0",7.8,220.0,7.0,8,17,"230.0, 8.0",7.6,230.0,8.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,6,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionB,J,16,23,"26.0, 380",13,26.0,380.0,6,23,"16.0, 430",18,16.0,430.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,7,Quality,,Price,Size,OptionB,J,19,14,"85.0, 3.0",86,85.0,3.0,1,14,"100.0, 5.0",80,100.0,5.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,8,Customer satisfaction (1-10),,Number of reviews,Price (in $),OptionB,J,3,28,"50.0, 60",6,50.0,60.0,2,28,"200.0, 40",9,200.0,40.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,9,Muscle gain,,Exercise intensity,Water intake,OptionA,F,3,48,"6.0, 3",80,6.0,3.0,17,48,"8.0, 1",85,8.0,1.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,10,Calories Burned,,Exercise Duration,Exercise Intensity,OptionA,F,14,37,"55.0, 2.0",190,55.0,2.0,11,37,"20.0, 7.0",170,20.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,11,Shade Area (sq ft),,Tree Height (ft),Tree Diameter (in),OptionB,J,15,19,"65.0, 7.0",190,65.0,7.0,9,19,"80.0, 4.0",240,80.0,4.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,12,Weight loss,,Exercise intensity,Exercise duration,OptionA,F,20,31,"7.0, 45.0",4,7.0,45.0,6,31,"8.0, 30.0",5,8.0,30.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,13,Fatigue (1-10),,Exercise Duration (min),Rest Time (min),OptionB,J,7,2,"50.0, 10",7,50.0,10.0,2,2,"20.0, 15",3,20.0,15.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,14,Mobile Phone Performance,,Mobile Phone RAM,Mobile Phone Battery Size,OptionA,F,17,24,"20.0, 2400",110,20.0,2400.0,8,24,"12.0, 3200",80,12.0,3200.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,15,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionB,J,10,27,"6.0, 180",4,6.0,180.0,6,27,"7.0, 120",5,7.0,120.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,16,Race Finish Time (minutes),,Runner Speed (mph),Runner Weight (lbs),OptionB,J,4,21,"6.0, 150.0",20,6.0,150.0,15,21,"8.5, 135.0",15.5,8.5,135.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,17,Rent (per month),,Distance from center (km),Size (m²),OptionA,F,7,26,"2.0, 30",1400,2.0,30.0,13,26,"1.0, 40",1600,1.0,40.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,18,Student Exam Score,,Student Study Hours,Student Distractions,OptionA,F,17,4,"18.0, 1",93,18.0,1.0,14,4,"0.0, 8",65,0.0,8.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,19,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionA,F,5,3,"8.0, 7",9,8.0,7.0,14,3,"9.0, 7",8,9.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,20,Water Usage (ml/day),,Plant Height,Plant Leaves,OptionA,F,4,39,"35.0, 10.0",160,35.0,10.0,3,39,"25.0, 8.0",180,25.0,8.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,21,Heart Health,,Age,Exercise Hours,OptionB,J,18,11,"65.0, 0",71,65.0,0.0,13,11,"40.0, 1",78,40.0,1.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,22,Deliciousness,,Cooking Time,Ingredients,OptionA,F,10,34,"20.0, 6",8,20.0,6.0,2,34,"45.0, 4",6,45.0,4.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,23,School Success,,Student Study Time,Student Sleep Hours,OptionB,J,9,22,"9.0, 3",100,9.0,3.0,1,22,"5.0, 7",80,5.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,24,House Price,,House Square Feet,House Age,OptionB,J,17,5,"2800.0, 2",440000,2800.0,2.0,3,5,"2200.0, 8",380000,2200.0,8.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,25,Enjoyment (1-10),,Book Thickness (cm),Author Fame (1-10),OptionB,J,1,1,"3.0, 6",7,3.0,6.0,13,1,"3.0, 7",5,3.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,26,Wait Time (minutes),,Restaurant Size,Restaurant Reviews,OptionB,J,3,40,"80.0, 4.3",25,80.0,4.3,1,40,"100.0, 4.5",30,100.0,4.5
UNKNOWN,ranking_A,comp-result_1248469_data.json,27,Dog Obedience Score,,Dog Training Hours,Dog Distractions,OptionB,J,4,8,"10.0, 2",8.5,10.0,2.0,3,8,"12.0, 1",8.8,12.0,1.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,28,Cooking Time (minutes),,Number of Ingredients,Prep Time (minutes),OptionA,F,16,16,"12.0, 25.0",10,12.0,25.0,7,16,"10.0, 20.0",10,10.0,20.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,29,Distance,,Fuel Efficiency,Weight,OptionB,J,2,36,"25.0, 1600",400,25.0,1600.0,9,36,"35.0, 1400",490,35.0,1400.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,30,Price,,House Size,Bedrooms,OptionA,F,8,10,"2200.0, 4",430000,2200.0,4.0,15,10,"2000.0, 4",360000,2000.0,4.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,31,Battery life,,Battery capacity,Weight,OptionB,J,12,41,"3500.0, 330",9,3500.0,330.0,10,41,"4500.0, 280",11,4500.0,280.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,32,Phone Performance Score,,Phone Processor Speed,Phone Battery Capacity,OptionB,J,13,6,"1.5, 6500",7.8,1.5,6500.0,15,6,"5.0, 2500",9.6,5.0,2500.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,33,Market value,,House size,House floors,OptionB,J,2,33,"180.0, 3.0",280,180.0,3.0,1,33,"200.0, 2.0",300,200.0,2.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,34,Restaurant Rating,,Restaurant Menu Variety,Restaurant Wait Time,OptionB,J,12,7,"10.0, 40",3.2,10.0,40.0,11,7,"20.0, 35",3.4,20.0,35.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,35,Flower production,,Plant height,Plant width,OptionA,F,8,32,"130.0, 4.0",26,130.0,4.0,4,32,"100.0, 5.0",20,100.0,5.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,36,Salary,,Experience,Years since graduation,OptionA,F,4,42,"10.0, 8",80000,10.0,8.0,8,42,"13.0, 9",85000,13.0,9.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,37,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionA,F,12,25,"1700.0, 1300",12,1700.0,1300.0,1,25,"1500.0, 1200",15,1500.0,1200.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,38,Test Score,,Student Study Time,Student Distractions,OptionB,J,12,38,"5.0, 10.0",65,5.0,10.0,5,38,"3.0, 7.0",72,3.0,7.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,39,Exam points,,Time spent studying (hours),Number of breaks (times),OptionA,F,16,50,"3.0, 1",72,3.0,1.0,12,50,"4.0, 3",75,4.0,3.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,40,Time to Destination (hours),,Car Speed (mph),Fuel Efficiency (mpg),OptionA,F,9,18,"100.0, 10.0",0.6,100.0,10.0,8,18,"70.0, 20.0",1.5,70.0,20.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,41,Energy Boost (scale 1-10),,Coffee Strength (scale 1-10),Caffeine Content (mg),OptionB,J,16,15,"6.0, 125",5.5,6.0,125.0,1,15,"8.0, 100",7,8.0,100.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,42,Exercise Burned Calories,,Exercise Intensity,Exercise Duration,OptionA,F,13,9,"3.0, 80",210,3.0,80.0,2,9,"6.0, 40",280,6.0,40.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,43,BMI,,Height,Weight,OptionA,F,13,12,"185.0, 85",25.2,185.0,85.0,10,12,"155.0, 73",30,155.0,73.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,44,Coffee Rating,,Coffee Amount,Sugar Amount,OptionA,F,12,13,"4.0, 3",5.5,4.0,3.0,9,13,"2.0, 1",5.5,2.0,1.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,45,Shadow coverage,,Tree height,Tree thickness,OptionB,J,5,29,"8.0, 4.0",65,8.0,4.0,14,29,"5.0, 6.0",55,5.0,6.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,46,Enjoyment,,Book pages,Author fame,OptionA,F,3,46,"500.0, 6",85,500.0,6.0,17,46,"700.0, 3",95,700.0,3.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,47,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,13,20,"3.5, 145.0",8.5,3.5,145.0,3,20,"3.0, 140.0",8,3.0,140.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,48,Comfort level,,Room size,Room furniture,OptionA,F,15,30,"16.0, 2.0",8,16.0,2.0,1,30,"15.0, 2.0",8,15.0,2.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,49,Comfort,,Age,Size,OptionB,J,11,35,"6.0, 25",7,6.0,25.0,1,35,"5.0, 20",7,5.0,20.0
UNKNOWN,ranking_A,comp-result_1248469_data.json,50,Health index,,Age,Exercise hours,OptionA,F,3,45,"50.0, 1",70,50.0,1.0,15,45,"55.0, 1",75,55.0,1.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,1,Calories Burned,,Exercise Duration,Exercise Intensity,OptionB,J,15,37,"30.0, 5.0",200,30.0,5.0,9,37,"30.0, 6.0",190,30.0,6.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,2,Restaurant Rating,,Restaurant Menu Variety,Restaurant Wait Time,OptionB,J,1,7,"50.0, 15",4.2,50.0,15.0,2,7,"40.0, 20",4,40.0,20.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,3,BMI,,Height,Weight,OptionA,F,12,12,"160.0, 77",30.1,160.0,77.0,16,12,"145.0, 60",28.7,145.0,60.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,4,Flower production,,Plant height,Plant width,OptionA,F,11,32,"140.0, 4.0",28,140.0,4.0,10,32,"70.0, 7.0",14,70.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,5,Time to Destination (hours),,Car Speed (mph),Fuel Efficiency (mpg),OptionA,F,11,18,"65.0, 28.0",1.8,65.0,28.0,14,18,"65.0, 26.0",1.7,65.0,26.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,6,Dog Obedience Score,,Dog Training Hours,Dog Distractions,OptionB,J,15,8,"16.0, 0",9.2,16.0,0.0,10,8,"4.0, 6",7.2,4.0,6.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,7,Comfort level,,Room size,Room furniture,OptionA,F,13,30,"12.0, 4.0",5,12.0,4.0,15,30,"16.0, 2.0",8,16.0,2.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,8,Water Usage (ml/day),,Plant Height,Plant Leaves,OptionA,F,7,39,"28.0, 9.0",185,28.0,9.0,5,39,"35.0, 11.0",190,35.0,11.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,9,Heart Health,,Age,Exercise Hours,OptionB,J,4,11,"60.0, 0",65,60.0,0.0,3,11,"50.0, 1",70,50.0,1.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,10,Coffee Rating,,Coffee Amount,Sugar Amount,OptionA,F,19,13,"4.0, 2",6.5,4.0,2.0,6,13,"5.0, 1",4.5,5.0,1.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,11,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionA,F,1,3,"9.0, 6",8,9.0,6.0,8,3,"8.0, 7",9,8.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,12,Market value,,House size,House floors,OptionB,J,7,33,"250.0, 2.0",350,250.0,2.0,17,33,"230.0, 3.0",330,230.0,3.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,13,Race Finish Time (minutes),,Runner Speed (mph),Runner Weight (lbs),OptionB,J,18,21,"8.5, 135.0",15.5,8.5,135.0,15,21,"8.5, 135.0",15.5,8.5,135.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,14,Enjoyment,,Book pages,Author fame,OptionA,F,1,46,"300.0, 8",70,300.0,8.0,16,46,"330.0, 7",80,330.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,15,Rent (per month),,Distance from center (km),Size (m²),OptionB,J,8,26,"5.0, 40",1200,5.0,40.0,3,26,"3.0, 40",1300,3.0,40.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,16,Fatigue (1-10),,Exercise Duration (min),Rest Time (min),OptionB,J,1,2,"30.0, 10",4,30.0,10.0,18,2,"45.0, 15",7,45.0,15.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,17,Salary,,Experience,Years since graduation,OptionB,J,9,42,"9.0, 8",75000,9.0,8.0,7,42,"15.0, 7",90000,15.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,18,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,4,20,"2.0, 150.0",7,2.0,150.0,2,20,"1.0, 160.0",5,1.0,160.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,19,Health index,,Age,Exercise hours,OptionB,J,16,45,"50.0, 2",80,50.0,2.0,1,45,"40.0, 2",80,40.0,2.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,20,Deliciousness,,Cooking Time,Ingredients,OptionA,F,13,34,"15.0, 6",9,15.0,6.0,17,34,"20.0, 4",8,20.0,4.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,21,Exam Score,,Student Study Time,Time Spent on Social Media,OptionB,J,7,44,"7.0, 2",92,7.0,2.0,20,44,"6.0, 0",89,6.0,0.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,22,Shade Area (sq ft),,Tree Height (ft),Tree Diameter (in),OptionA,F,1,19,"40.0, 10.0",120,40.0,10.0,2,19,"30.0, 12.0",90,30.0,12.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,23,Energy level (1-10),,Hours of sleep,Caffeine intake (mg),OptionB,J,4,27,"9.0, 30",9,9.0,30.0,8,27,"10.0, 20",10,10.0,20.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,24,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionB,J,4,25,"1700.0, 1200",13,1700.0,1200.0,3,25,"1600.0, 1100",14,1600.0,1100.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,25,Exam points,,Time spent studying (hours),Number of breaks (times),OptionA,F,16,50,"3.0, 1",72,3.0,1.0,6,50,"0.0, 5",55,0.0,5.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,26,Muscle gain,,Exercise intensity,Water intake,OptionA,F,8,48,"9.0, 3",80,9.0,3.0,7,48,"8.0, 2",85,8.0,2.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,27,Comfort,,Age,Size,OptionB,J,1,35,"5.0, 20",7,5.0,20.0,5,35,"10.0, 15",6,10.0,15.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,28,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionB,J,20,23,"30.0, 360",11,30.0,360.0,2,23,"12.0, 450",20,12.0,450.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,29,Weight loss,,Exercise intensity,Exercise duration,OptionB,J,9,31,"6.0, 60.0",3,6.0,60.0,15,31,"10.0, 30.0",6,10.0,30.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,30,Battery life,,Battery capacity,Weight,OptionB,J,4,41,"5000.0, 270",12,5000.0,270.0,3,41,"6000.0, 220",14,6000.0,220.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,31,Comfort Rating,,Shoe Weight,Brand Popularity,OptionA,F,20,17,"200.0, 10.0",8.2,200.0,10.0,10,17,"250.0, 7.0",7.4,250.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,32,Shadow coverage,,Tree height,Tree thickness,OptionB,J,2,29,"8.0, 3.0",60,8.0,3.0,6,29,"6.0, 5.0",60,6.0,5.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,33,Wait Time (minutes),,Restaurant Size,Restaurant Reviews,OptionB,J,19,40,"95.0, 4.4",28,95.0,4.4,9,40,"120.0, 4.7",26,120.0,4.7
UNKNOWN,ranking_A,comp-result_1248462_data.json,34,Price,,House Size,Bedrooms,OptionB,J,15,10,"2000.0, 4",360000,2000.0,4.0,4,10,"2000.0, 3",380000,2000.0,3.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,35,Heart rate,,Age,Exercise hours,OptionB,J,8,43,"60.0, 1",80,60.0,1.0,9,43,"35.0, 5",68,35.0,5.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,36,Quality,,Price,Size,OptionB,J,15,14,"100.0, 5.0",79,100.0,5.0,14,14,"130.0, 9.0",65,130.0,9.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,37,School Success,,Student Study Time,Student Sleep Hours,OptionA,F,1,22,"5.0, 7",80,5.0,7.0,2,22,"4.0, 8",75,4.0,8.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,38,Energy boost,,Coffee strength,Caffeine content,OptionA,F,1,47,"4.0, 80",70,4.0,80.0,14,47,"6.0, 60",60,6.0,60.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,39,Mobile Phone Performance,,Mobile Phone RAM,Mobile Phone Battery Size,OptionB,J,14,24,"18.0, 2900",95,18.0,2900.0,19,24,"22.0, 2200",115,22.0,2200.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,40,Customer satisfaction (1-10),,Number of reviews,Price (in $),OptionA,F,6,28,"100.0, 55",7.5,100.0,55.0,1,28,"100.0, 50",8,100.0,50.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,41,Exercise Burned Calories,,Exercise Intensity,Exercise Duration,OptionB,J,15,9,"10.0, 10",360,10.0,10.0,3,9,"8.0, 25",320,8.0,25.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,42,Student Exam Score,,Student Study Hours,Student Distractions,OptionA,F,1,4,"10.0, 2",85,10.0,2.0,12,4,"2.0, 7",70,2.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,43,Distance,,Fuel Efficiency,Weight,OptionB,J,16,36,"32.0, 1500",480,32.0,1500.0,7,36,"25.0, 1600",400,25.0,1600.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,44,Enjoyment (1-10),,Book Thickness (cm),Author Fame (1-10),OptionB,J,19,1,"4.0, 3",5,4.0,3.0,4,1,"4.0, 7",6,4.0,7.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,45,House Price,,House Square Feet,House Age,OptionB,J,16,5,"2400.0, 5",400000,2400.0,5.0,19,5,"3000.0, 1",460000,3000.0,1.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,46,Phone Performance Score,,Phone Processor Speed,Phone Battery Capacity,OptionA,F,16,6,"4.5, 3000",9.3,4.5,3000.0,6,6,"4.0, 3500",9,4.0,3500.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,47,Energy Boost (scale 1-10),,Coffee Strength (scale 1-10),Caffeine Content (mg),OptionB,J,3,15,"6.0, 120",6,6.0,120.0,5,15,"10.0, 90",7,10.0,90.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,48,Cooking Time (minutes),,Number of Ingredients,Prep Time (minutes),OptionB,J,1,16,"5.0, 10.0",20,5.0,10.0,2,16,"10.0, 20.0",15,10.0,20.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,49,Car efficiency,,Engine power (in horsepower),Weight (in kg),OptionA,F,7,49,"220.0, 1500",7,220.0,1500.0,14,49,"220.0, 1500",7,220.0,1500.0
UNKNOWN,ranking_A,comp-result_1248462_data.json,50,Test Score,,Student Study Time,Student Distractions,OptionB,J,11,38,"4.0, 9.0",70,4.0,9.0,14,38,"3.0, 6.0",69,3.0,6.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,1,Distance,,Fuel Efficiency,Weight,OptionA,F,9,36,"35.0, 1400",490,35.0,1400.0,1,36,"30.0, 1500",450,30.0,1500.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,2,Comfort,,Age,Size,OptionB,J,20,35,"4.0, 30",7,4.0,30.0,8,35,"4.0, 25",8,4.0,25.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,3,Muscle gain,,Exercise intensity,Water intake,OptionB,J,17,48,"8.0, 1",85,8.0,1.0,18,48,"9.0, 2",80,9.0,2.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,4,Enjoyment (1-10),,Book Thickness (cm),Author Fame (1-10),OptionA,F,10,1,"5.0, 6",8,5.0,6.0,14,1,"5.0, 5",6,5.0,5.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,5,Bicycle Speed,,Bicycle Weight,Bicycle Price,OptionA,F,2,23,"12.0, 450",20,12.0,450.0,14,23,"24.0, 390",14,24.0,390.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,6,Water Usage (ml/day),,Plant Height,Plant Leaves,OptionA,F,18,39,"44.0, 13.0",170,44.0,13.0,5,39,"35.0, 11.0",190,35.0,11.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,7,BMI,,Height,Weight,OptionB,J,19,12,"160.0, 68",27.3,160.0,68.0,4,12,"165.0, 70",25.7,165.0,70.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,8,Fuel efficiency (km/l),,Engine size (cc),Weight (kg),OptionB,J,8,25,"1600.0, 1200",14,1600.0,1200.0,12,25,"1700.0, 1300",12,1700.0,1300.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,9,Warmth Rating (1-10),,Shirt Thickness (mm),Shirt Weight (g),OptionA,F,10,20,"5.0, 120.0",10,5.0,120.0,1,20,"2.0, 150.0",7,2.0,150.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,10,Fatigue (1-10),,Exercise Duration (min),Rest Time (min),OptionA,F,6,2,"35.0, 5",5,35.0,5.0,20,2,"30.0, 10",4,30.0,10.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,11,Deliciousness,,Cooking Time,Ingredients,OptionB,J,18,34,"30.0, 3",7,30.0,3.0,6,34,"25.0, 5",7,25.0,5.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,12,Heart Health,,Age,Exercise Hours,OptionB,J,5,11,"25.0, 4",88,25.0,4.0,15,11,"28.0, 5",92,28.0,5.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,13,Health index,,Age,Exercise hours,OptionA,F,5,45,"30.0, 4",90,30.0,4.0,4,45,"45.0, 2",75,45.0,2.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,14,Salary,,Experience,Years since graduation,OptionB,J,5,42,"8.0, 10",70000,8.0,10.0,15,42,"7.0, 11",68000,7.0,11.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,15,Comfort (1-10),,Shoe Width (cm),Arch Support (1-10),OptionB,J,1,3,"9.0, 6",8,9.0,6.0,7,3,"9.0, 6",8,9.0,6.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,16,Student Exam Score,,Student Study Hours,Student Distractions,OptionA,F,10,4,"4.0, 6",72,4.0,6.0,13,4,"2.0, 7",70,2.0,7.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,17,Shadow coverage,,Tree height,Tree thickness,OptionA,F,8,29,"13.0, 3.0",80,13.0,3.0,9,29,"9.0, 3.0",70,9.0,3.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,18,Rent (per month),,Distance from center (km),Size (m²),OptionA,F,1,26,"5.0, 50",1200,5.0,50.0,16,26,"3.0, 70",1400,3.0,70.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,19,Shade Area (sq ft),,Tree Height (ft),Tree Diameter (in),OptionA,F,3,19,"50.0, 8.0",150,50.0,8.0,4,19,"40.0, 10.0",120,40.0,10.0
UNKNOWN,ranking_A,comp-result_1248476_data.json,20,Comfort level,,Room size,Room furniture,OptionB,J,3,30,"18.0, 1.0",9,18.0,1.0,11,30,"22.0, 1.0",11,22.0,1.0
