prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,direction_B,comp-result_1248917_data.json,46,Speed,,Car Engine Size,Horsepower,OptionB,J,6,55,"3.2, 190.0",165,3.2,190.0,17,55,"2.8, 220.0",180,2.8,220.0
UNKNOWN,direction_B,comp-result_1248917_data.json,47,Movie enjoyment,,Movie runtime,Movie rating,OptionB,J,20,65,"130.0, 7.5",8,130.0,7.5,16,65,"150.0, 8.5",9,150.0,8.5
UNKNOWN,direction_B,comp-result_1248917_data.json,48,Instrument Performance,,Skill Level,Practice Time,OptionA,F,17,87,"7.0, 14.0",8.3,7.0,14.0,14,87,"7.0, 12.0",8.3,7.0,12.0
UNKNOWN,direction_B,comp-result_1248917_data.json,49,Weight loss,,Exercise duration,Intensity level,OptionA,F,8,60,"30.0, 4.0",1.2,30.0,4.0,7,60,"20.0, 3.0",0.8,20.0,3.0
UNKNOWN,direction_B,comp-result_1248917_data.json,50,Physical strength,,Height (cm),Weight (kg),OptionB,J,4,72,"175.0, 60.0",68,175.0,60.0,11,72,"185.0, 95.0",88,185.0,95.0
UNKNOWN,direction_B,comp-result_1248936_data.json,1,Physical strength,,Height (cm),Weight (kg),OptionA,F,19,72,"180.0, 80.0",85,180.0,80.0,2,72,"170.0, 80.0",75,170.0,80.0
UNKNOWN,direction_B,comp-result_1248936_data.json,2,Room Area (m²),,Room Length (m),Room Width (m),OptionB,J,1,77,"4.0, 5.0",20,4.0,5.0,5,77,"5.0, 5.0",25,5.0,5.0
UNKNOWN,direction_B,comp-result_1248936_data.json,3,Muscle gain,,Minutes of exercise,Protein intake,OptionB,J,6,53,"30.0, 15.0",1.2,30.0,15.0,8,53,"40.0, 25.0",1.6,40.0,25.0
UNKNOWN,direction_B,comp-result_1248936_data.json,4,Dog Energy Lvl,,Dog Size,Exercise Needs,OptionA,F,3,76,"45.0, 9.0",10,45.0,9.0,19,76,"45.0, 9.0",10,45.0,9.0
UNKNOWN,direction_B,comp-result_1248936_data.json,5,Flavor Strength,,Coffee Bean Size,Bean Roast,OptionB,J,3,57,"4.0, 1.0",6,4.0,1.0,2,57,"6.0, 3.0",8,6.0,3.0
UNKNOWN,direction_B,comp-result_1248936_data.json,6,Speed,,Car Engine Size,Horsepower,OptionA,F,2,55,"2.5, 180.0",140,2.5,180.0,3,55,"1.6, 120.0",100,1.6,120.0
UNKNOWN,direction_B,comp-result_1248936_data.json,7,Growth Rate,,Plant Leaf Size,Plant Height,OptionB,J,18,58,"16.0, 80.0",6,16.0,80.0,6,58,"16.0, 80.0",6,16.0,80.0
UNKNOWN,direction_B,comp-result_1248936_data.json,8,Apartment price,,Distance from city center,Room size,OptionB,J,19,52,"1.0, 30.0",1100,1.0,30.0,6,52,"2.0, 40.0",1100,2.0,40.0
UNKNOWN,direction_B,comp-result_1248936_data.json,9,Bike Speed,,Bike Weight,Bike Power,OptionB,J,17,75,"26.0, 550.0",110,26.0,550.0,18,75,"28.0, 600.0",120,28.0,600.0
UNKNOWN,direction_B,comp-result_1248936_data.json,10,Tea Strength (1-10),,Tea Leaf Quality (1-10),Tea Steeping Time (minutes),OptionB,J,9,68,"7.0, 3.0",6,7.0,3.0,8,68,"10.0, 6.0",9,10.0,6.0
UNKNOWN,direction_B,comp-result_1248936_data.json,11,House Price (thousands),,House Size (m²),House Distance to City (km),OptionB,J,10,67,"150.0, 12.0",360,150.0,12.0,5,67,"140.0, 10.0",340,140.0,10.0
UNKNOWN,direction_B,comp-result_1248936_data.json,12,Growth Rate (cm/week),,Plant Leaf Size,Plant Water Usage,OptionB,J,2,71,"8.0, 4.0",2.5,8.0,4.0,4,71,"10.0, 5.0",3,10.0,5.0
UNKNOWN,direction_B,comp-result_1248936_data.json,13,Market value ($),,Number of bedrooms,House size (sq ft),OptionB,J,2,78,"4.0, 1000.0",230000,4.0,1000.0,3,78,"4.0, 1500.0",300000,4.0,1500.0
UNKNOWN,direction_B,comp-result_1248936_data.json,14,Comfort,,Shoe Weight,Brand Reputation,OptionA,F,2,56,"250.0, 5.0",75,250.0,5.0,17,56,"230.0, 6.0",80,230.0,6.0
UNKNOWN,direction_B,comp-result_1248936_data.json,15,Performance Score (1-100),,Hours of Practice,Number of Lessons,OptionA,F,8,51,"20.0, 8.0",80,20.0,8.0,1,51,"10.0, 5.0",70,10.0,5.0
UNKNOWN,direction_B,comp-result_1248936_data.json,16,Recipe difficulty,,Number of ingredients,Prep time (minutes),OptionB,J,6,54,"6.0, 20.0",7,6.0,20.0,7,54,"6.0, 20.0",7,6.0,20.0
UNKNOWN,direction_B,comp-result_1248936_data.json,17,Movie enjoyment,,Movie runtime,Movie rating,OptionA,F,11,65,"140.0, 8.5",9,140.0,8.5,1,65,"120.0, 7.5",8,120.0,7.5
UNKNOWN,direction_B,comp-result_1248936_data.json,18,Plant Growth Rate (cm/week),,Plant Soil Quality (1-10),Plant Water Frequency (times/week),OptionA,F,18,69,"9.0, 5.0",7,9.0,5.0,17,69,"7.0, 3.0",5,7.0,3.0
UNKNOWN,direction_B,comp-result_1248936_data.json,19,Post reach,,Number of followers,Engagement rate (%),OptionB,J,1,80,"1000.0, 5.0",15000,1000.0,5.0,11,80,"1800.0, 6.0",20000,1800.0,6.0
UNKNOWN,direction_B,comp-result_1248936_data.json,20,Exam score,,Study time (hours),Class attendance (%),OptionA,F,18,79,"6.0, 85.0",84,6.0,85.0,9,79,"7.0, 75.0",80,7.0,75.0
UNKNOWN,direction_B,comp-result_1248936_data.json,21,Reading time,,Book pages,Book chapters,OptionA,F,9,64,"350.0, 20.0",8,350.0,20.0,7,64,"200.0, 10.0",4,200.0,10.0
UNKNOWN,direction_B,comp-result_1248936_data.json,22,Exam Score (out of 100),,Time Spent Studying (hours),Number of Chapters Covered,OptionB,J,1,81,"3.0, 4.0",70,3.0,4.0,2,81,"4.0, 5.0",75,4.0,5.0
UNKNOWN,direction_B,comp-result_1248936_data.json,23,Exercise Intensity,,Time to Walk (min),Number of Steps,OptionB,J,11,82,"9.0, 900.0",4.5,9.0,900.0,9,82,"10.0, 1100.0",5.5,10.0,1100.0
UNKNOWN,direction_B,comp-result_1248936_data.json,24,Phone Performance,,Phone RAM,Phone Storage,OptionB,J,6,74,"12.0, 512.0",100,12.0,512.0,13,74,"32.0, 4096.0",130,32.0,4096.0
UNKNOWN,direction_B,comp-result_1248936_data.json,25,Engagement rate (%),,Number of followers,Post quality score,OptionA,F,2,63,"15000.0, 5.0",6,15000.0,5.0,17,63,"9000.0, 6.0",5.3,9000.0,6.0
UNKNOWN,direction_B,comp-result_1248936_data.json,26,Natural light,,Room size,Window count,OptionA,F,18,59,"120.0, 3.0",7,120.0,3.0,19,59,"120.0, 3.0",7,120.0,3.0
UNKNOWN,direction_B,comp-result_1248936_data.json,27,Training Difficulty (1-10),,Dog Size,Dog Energy Level,OptionB,J,1,70,"50.0, 7.0",6,50.0,7.0,3,70,"60.0, 8.0",7,60.0,8.0
UNKNOWN,direction_B,comp-result_1248936_data.json,28,Light amount,,Room size (m2),Number of windows,OptionA,F,18,73,"25.0, 4.0",9,25.0,4.0,20,73,"18.0, 4.0",8,18.0,4.0
UNKNOWN,direction_B,comp-result_1248936_data.json,29,Weight loss,,Exercise duration,Intensity level,OptionA,F,3,60,"40.0, 6.0",1.8,40.0,6.0,1,60,"30.0, 5.0",1.5,30.0,5.0
UNKNOWN,direction_B,comp-result_1248936_data.json,30,Home value,,House size,Neighborhood quality,OptionA,F,14,62,"140.0, 9.0",310000,140.0,9.0,6,62,"140.0, 8.0",310000,140.0,8.0
UNKNOWN,direction_B,comp-result_1248936_data.json,31,Battery life,,Phone battery,Screen size,OptionA,F,1,61,"3000.0, 5.0",12,3000.0,5.0,20,61,"2500.0, 4.0",10,2500.0,4.0
UNKNOWN,direction_B,comp-result_1248936_data.json,32,Performance,,Hours of Practice,Natural Talent (1-10),OptionB,J,2,66,"8.0, 9.0",90,8.0,9.0,6,66,"10.0, 7.0",85,10.0,7.0
UNKNOWN,direction_B,comp-result_1248936_data.json,33,Value Score,,Price ($),Size (GB),OptionB,J,1,86,"50.0, 128.0",70,50.0,128.0,4,86,"80.0, 512.0",70,80.0,512.0
UNKNOWN,direction_B,comp-result_1248936_data.json,34,Fun Score,,Number of Players,Game Length (min),OptionA,F,6,85,"6.0, 60.0",7,6.0,60.0,1,85,"4.0, 60.0",7,4.0,60.0
UNKNOWN,direction_B,comp-result_1248936_data.json,35,Product Score,,Price ($),Rating (1-10),OptionB,J,11,84,"50.0, 6.0",62,50.0,6.0,12,84,"60.0, 7.0",64,60.0,7.0
UNKNOWN,direction_B,comp-result_1248936_data.json,36,Prep Time (min),,Number of Ingredients,Cooking Time (min),OptionA,F,3,83,"8.0, 25.0",18,8.0,25.0,5,83,"4.0, 20.0",15,4.0,20.0
UNKNOWN,direction_B,comp-result_1248936_data.json,37,Recipe Complexity,,Recipe Servings,Recipe Ingredients,OptionA,F,19,90,"8.0, 14.0",9,8.0,14.0,18,90,"5.0, 10.0",7,5.0,10.0
UNKNOWN,direction_B,comp-result_1248936_data.json,38,Instrument Performance,,Skill Level,Practice Time,OptionB,J,11,87,"6.0, 14.0",7.9,6.0,14.0,6,87,"7.0, 14.0",8.3,7.0,14.0
UNKNOWN,direction_B,comp-result_1248936_data.json,39,Book Reading Time,,Book Thickness,Book Length,OptionB,J,13,89,"450.0, 190.0",130,450.0,190.0,16,89,"600.0, 240.0",170,600.0,240.0
UNKNOWN,direction_B,comp-result_1248936_data.json,40,Coffee Enjoyment,,Coffee price,Coffee acidity,OptionB,J,14,88,"3.0, 4.0",6,3.0,4.0,7,88,"6.0, 7.0",9,6.0,7.0
UNKNOWN,direction_B,comp-result_1248936_data.json,41,Bike Efficiency,,Bike Weight,Bike Wheel Size,OptionA,F,3,91,"12.0, 29.0",28,12.0,29.0,2,91,"12.0, 26.0",22,12.0,26.0
UNKNOWN,direction_B,comp-result_1248936_data.json,42,Room Size,,Room Width,Room Length,OptionA,F,4,92,"5.0, 6.0",30,5.0,6.0,16,92,"3.0, 4.0",12,3.0,4.0
UNKNOWN,direction_B,comp-result_1248936_data.json,43,Jump Height,,Height,Arm Length,OptionA,F,3,97,"170.0, 65.0",75,170.0,65.0,19,97,"160.0, 60.0",70,160.0,60.0
UNKNOWN,direction_B,comp-result_1248936_data.json,44,Top Speed,,Engine Size,Horsepower,OptionA,F,17,96,"4.0, 220.0",210,4.0,220.0,19,96,"2.5, 140.0",160,2.5,140.0
UNKNOWN,direction_B,comp-result_1248936_data.json,45,Quality,,Price,Size,OptionA,F,18,93,"120.0, 12.0",78,120.0,12.0,9,93,"110.0, 12.0",75,110.0,12.0
UNKNOWN,direction_B,comp-result_1248936_data.json,46,Distance Traveled,,Speed,Weight,OptionA,F,9,94,"80.0, 1400.0",330,80.0,1400.0,1,94,"60.0, 1000.0",300,60.0,1000.0
UNKNOWN,direction_B,comp-result_1248936_data.json,47,Job Success,,Age,Experience,OptionB,J,4,98,"30.0, 5.0",70,30.0,5.0,2,98,"35.0, 6.0",75,35.0,6.0
UNKNOWN,direction_B,comp-result_1248936_data.json,48,Strength,,Coffee Beans,Water,OptionA,F,9,95,"14.0, 280.0",19,14.0,280.0,6,95,"14.0, 260.0",18,14.0,260.0
UNKNOWN,direction_B,comp-result_1248936_data.json,49,Time to destination (hours),,Distance (miles),Speed (mph),OptionB,J,13,99,"22.0, 60.0",0.39,22.0,60.0,14,99,"24.0, 65.0",0.4,24.0,65.0
UNKNOWN,direction_B,comp-result_1248936_data.json,50,User satisfaction,,Screen size (inches),RAM (GB),OptionA,F,2,100,"12.0, 3.0",7,12.0,3.0,1,100,"10.0, 2.0",6,10.0,2.0
UNKNOWN,direction_B,comp-result_1250235_data.json,1,Growth Rate,,Plant Leaf Size,Plant Height,OptionA,F,17,58,"14.0, 70.0",5,14.0,70.0,3,58,"8.0, 40.0",2,8.0,40.0
UNKNOWN,direction_B,comp-result_1250235_data.json,2,Home value,,House size,Neighborhood quality,OptionB,J,8,62,"110.0, 7.0",260000,110.0,7.0,2,62,"150.0, 7.0",290000,150.0,7.0
UNKNOWN,direction_B,comp-result_1250235_data.json,3,Bike Efficiency,,Bike Weight,Bike Wheel Size,OptionA,F,19,91,"14.0, 28.5",28,14.0,28.5,15,91,"8.0, 25.0",22,8.0,25.0
UNKNOWN,direction_B,comp-result_1250235_data.json,4,Natural light,,Room size,Window count,OptionA,F,1,59,"100.0, 3.0",7,100.0,3.0,2,59,"120.0, 2.0",6,120.0,2.0
UNKNOWN,direction_B,comp-result_1250235_data.json,5,Training Difficulty (1-10),,Dog Size,Dog Energy Level,OptionB,J,2,70,"45.0, 6.0",5,45.0,6.0,15,70,"75.0, 10.0",9,75.0,10.0
UNKNOWN,direction_B,comp-result_1250235_data.json,6,Strength,,Coffee Beans,Water,OptionB,J,1,95,"10.0, 200.0",15,10.0,200.0,10,95,"16.0, 300.0",20,16.0,300.0
UNKNOWN,direction_B,comp-result_1250235_data.json,7,Time to destination (hours),,Distance (miles),Speed (mph),OptionA,F,15,99,"24.0, 65.0",0.4,24.0,65.0,7,99,"16.0, 45.0",0.36,16.0,45.0
UNKNOWN,direction_B,comp-result_1250235_data.json,8,Light amount,,Room size (m2),Number of windows,OptionB,J,11,73,"18.0, 2.0",6,18.0,2.0,13,73,"25.0, 3.0",8,25.0,3.0
UNKNOWN,direction_B,comp-result_1250235_data.json,9,Flavor Strength,,Coffee Bean Size,Bean Roast,OptionB,J,3,57,"4.0, 1.0",6,4.0,1.0,16,57,"5.0, 2.0",6,5.0,2.0
UNKNOWN,direction_B,comp-result_1250235_data.json,10,User satisfaction,,Screen size (inches),RAM (GB),OptionA,F,11,100,"20.0, 7.0",11,20.0,7.0,1,100,"10.0, 2.0",6,10.0,2.0
UNKNOWN,direction_B,comp-result_1250235_data.json,11,Exercise Intensity,,Time to Walk (min),Number of Steps,OptionA,F,18,82,"15.0, 1500.0",7.5,15.0,1500.0,5,82,"12.0, 1200.0",6,12.0,1200.0
UNKNOWN,direction_B,comp-result_1250235_data.json,12,Post reach,,Number of followers,Engagement rate (%),OptionB,J,16,80,"3000.0, 5.0",20000,3000.0,5.0,5,80,"1500.0, 6.0",18000,1500.0,6.0
UNKNOWN,direction_B,comp-result_1250235_data.json,13,Recipe Complexity,,Recipe Servings,Recipe Ingredients,OptionB,J,12,90,"6.0, 11.0",7,6.0,11.0,5,90,"8.0, 14.0",9,8.0,14.0
UNKNOWN,direction_B,comp-result_1250235_data.json,14,Value Score,,Price ($),Size (GB),OptionB,J,11,86,"50.0, 64.0",65,50.0,64.0,6,86,"50.0, 128.0",70,50.0,128.0
UNKNOWN,direction_B,comp-result_1250235_data.json,15,Top Speed,,Engine Size,Horsepower,OptionA,F,13,96,"3.0, 160.0",180,3.0,160.0,16,96,"1.8, 110.0",140,1.8,110.0
UNKNOWN,direction_B,comp-result_1250235_data.json,16,Bike Speed,,Bike Weight,Bike Power,OptionB,J,7,75,"16.0, 300.0",60,16.0,300.0,9,75,"18.0, 350.0",70,18.0,350.0
UNKNOWN,direction_B,comp-result_1250235_data.json,17,Plant Growth Rate (cm/week),,Plant Soil Quality (1-10),Plant Water Frequency (times/week),OptionA,F,16,69,"10.0, 6.0",8,10.0,6.0,1,69,"7.0, 3.0",5,7.0,3.0
UNKNOWN,direction_B,comp-result_1250235_data.json,18,Performance,,Hours of Practice,Natural Talent (1-10),OptionB,J,12,66,"10.0, 7.0",88,10.0,7.0,10,66,"11.0, 8.0",90,11.0,8.0
UNKNOWN,direction_B,comp-result_1250235_data.json,19,Book Reading Time,,Book Thickness,Book Length,OptionB,J,8,89,"300.0, 160.0",100,300.0,160.0,11,89,"650.0, 230.0",165,650.0,230.0
UNKNOWN,direction_B,comp-result_1250235_data.json,20,Performance Score (1-100),,Hours of Practice,Number of Lessons,OptionB,J,8,51,"20.0, 8.0",80,20.0,8.0,15,51,"22.0, 9.0",80,22.0,9.0
UNKNOWN,direction_B,comp-result_1250235_data.json,21,Coffee Enjoyment,,Coffee price,Coffee acidity,OptionA,F,17,88,"0.5, 1.0",3,0.5,1.0,7,88,"6.0, 7.0",9,6.0,7.0
UNKNOWN,direction_B,comp-result_1250235_data.json,22,Reading time,,Book pages,Book chapters,OptionA,F,4,64,"350.0, 18.0",7,350.0,18.0,15,64,"320.0, 16.0",7,320.0,16.0
UNKNOWN,direction_B,comp-result_1250235_data.json,23,Instrument Performance,,Skill Level,Practice Time,OptionB,J,15,87,"5.0, 18.0",8.1,5.0,18.0,20,87,"5.0, 20.0",8.4,5.0,20.0
UNKNOWN,direction_B,comp-result_1250235_data.json,24,Distance Traveled,,Speed,Weight,OptionB,J,8,94,"50.0, 800.0",280,50.0,800.0,1,94,"60.0, 1000.0",300,60.0,1000.0
UNKNOWN,direction_B,comp-result_1250235_data.json,25,Growth Rate (cm/week),,Plant Leaf Size,Plant Water Usage,OptionA,F,1,71,"10.0, 5.0",3,10.0,5.0,10,71,"7.0, 4.0",2.4,7.0,4.0
UNKNOWN,direction_B,comp-result_1250235_data.json,26,Weight loss,,Exercise duration,Intensity level,OptionB,J,7,60,"20.0, 3.0",0.8,20.0,3.0,18,60,"30.0, 4.0",1.2,30.0,4.0
UNKNOWN,direction_B,comp-result_1250235_data.json,27,Battery life,,Phone battery,Screen size,OptionA,F,4,61,"3500.0, 5.0",11,3500.0,5.0,7,61,"3500.0, 5.0",11,3500.0,5.0
UNKNOWN,direction_B,comp-result_1250235_data.json,28,Phone Performance,,Phone RAM,Phone Storage,OptionA,F,12,74,"32.0, 4096.0",130,32.0,4096.0,6,74,"12.0, 512.0",100,12.0,512.0
UNKNOWN,direction_B,comp-result_1250235_data.json,29,Comfort,,Shoe Weight,Brand Reputation,OptionA,F,3,56,"180.0, 3.0",65,180.0,3.0,11,56,"190.0, 4.0",70,190.0,4.0
UNKNOWN,direction_B,comp-result_1250235_data.json,30,Product Score,,Price ($),Rating (1-10),OptionB,J,4,84,"80.0, 6.0",72,80.0,6.0,9,84,"80.0, 7.0",70,80.0,7.0
UNKNOWN,direction_B,comp-result_1250235_data.json,31,Physical strength,,Height (cm),Weight (kg),OptionA,F,11,72,"185.0, 95.0",88,185.0,95.0,14,72,"160.0, 55.0",60,160.0,55.0
UNKNOWN,direction_B,comp-result_1250235_data.json,32,Market value ($),,Number of bedrooms,House size (sq ft),OptionB,J,19,78,"4.0, 1400.0",290000,4.0,1400.0,5,78,"2.0, 1000.0",200000,2.0,1000.0
UNKNOWN,direction_B,comp-result_1250235_data.json,33,Apartment price,,Distance from city center,Room size,OptionA,F,11,52,"2.0, 40.0",1300,2.0,40.0,1,52,"2.0, 40.0",1200,2.0,40.0
UNKNOWN,direction_B,comp-result_1250235_data.json,34,Engagement rate (%),,Number of followers,Post quality score,OptionB,J,8,63,"13000.0, 3.0",5,13000.0,3.0,5,63,"8000.0, 8.0",5.8,8000.0,8.0
UNKNOWN,direction_B,comp-result_1250235_data.json,35,Tea Strength (1-10),,Tea Leaf Quality (1-10),Tea Steeping Time (minutes),OptionA,F,4,68,"9.0, 5.0",8,9.0,5.0,19,68,"6.0, 2.0",5,6.0,2.0
UNKNOWN,direction_B,comp-result_1250235_data.json,36,Fun Score,,Number of Players,Game Length (min),OptionB,J,1,85,"4.0, 60.0",7,4.0,60.0,2,85,"5.0, 50.0",6,5.0,50.0
UNKNOWN,direction_B,comp-result_1250235_data.json,37,Dog Energy Lvl,,Dog Size,Exercise Needs,OptionB,J,1,76,"50.0, 8.0",9,50.0,8.0,14,76,"45.0, 9.0",9,45.0,9.0
UNKNOWN,direction_B,comp-result_1250235_data.json,38,Quality,,Price,Size,OptionB,J,19,93,"170.0, 25.0",95,170.0,25.0,1,93,"100.0, 10.0",70,100.0,10.0
UNKNOWN,direction_B,comp-result_1250235_data.json,39,Speed,,Car Engine Size,Horsepower,OptionA,F,10,55,"2.0, 160.0",125,2.0,160.0,4,55,"1.8, 140.0",115,1.8,140.0
UNKNOWN,direction_B,comp-result_1250235_data.json,40,Prep Time (min),,Number of Ingredients,Cooking Time (min),OptionA,F,2,83,"10.0, 40.0",25,10.0,40.0,10,83,"9.0, 30.0",20,9.0,30.0
UNKNOWN,direction_B,comp-result_1250235_data.json,41,Exam score,,Study time (hours),Class attendance (%),OptionA,F,3,79,"5.0, 90.0",85,5.0,90.0,15,79,"4.0, 90.0",83,4.0,90.0
UNKNOWN,direction_B,comp-result_1250235_data.json,42,House Price (thousands),,House Size (m²),House Distance to City (km),OptionB,J,16,67,"130.0, 8.0",320,130.0,8.0,1,67,"120.0, 5.0",300,120.0,5.0
UNKNOWN,direction_B,comp-result_1250235_data.json,43,Room Area (m²),,Room Length (m),Room Width (m),OptionB,J,3,77,"3.0, 6.0",18,3.0,6.0,9,77,"7.0, 3.0",21,7.0,3.0
UNKNOWN,direction_B,comp-result_1250235_data.json,44,Muscle gain,,Minutes of exercise,Protein intake,OptionA,F,16,53,"40.0, 15.0",1,40.0,15.0,5,53,"20.0, 10.0",0.8,20.0,10.0
UNKNOWN,direction_B,comp-result_1250235_data.json,45,Movie enjoyment,,Movie runtime,Movie rating,OptionB,J,1,65,"120.0, 7.5",8,120.0,7.5,16,65,"150.0, 8.5",9,150.0,8.5
UNKNOWN,direction_B,comp-result_1250235_data.json,46,Exam Score (out of 100),,Time Spent Studying (hours),Number of Chapters Covered,OptionB,J,18,81,"5.0, 4.0",70,5.0,4.0,15,81,"5.0, 5.0",75,5.0,5.0
UNKNOWN,direction_B,comp-result_1250235_data.json,47,Recipe difficulty,,Number of ingredients,Prep time (minutes),OptionA,F,5,54,"7.0, 25.0",8,7.0,25.0,9,54,"3.0, 8.0",4,3.0,8.0
UNKNOWN,direction_B,comp-result_1250235_data.json,48,Room Size,,Room Width,Room Length,OptionA,F,1,92,"5.0, 6.0",30,5.0,6.0,2,92,"4.0, 5.0",20,4.0,5.0
UNKNOWN,direction_B,comp-result_1250235_data.json,49,Job Success,,Age,Experience,OptionB,J,1,98,"30.0, 5.0",70,30.0,5.0,8,98,"32.0, 5.0",70,32.0,5.0
UNKNOWN,direction_B,comp-result_1250235_data.json,50,Jump Height,,Height,Arm Length,OptionA,F,14,97,"200.0, 77.0",93,200.0,77.0,5,97,"190.0, 75.0",90,190.0,75.0
UNKNOWN,direction_B,comp-result_1248925_data.json,1,Bike Efficiency,,Bike Weight,Bike Wheel Size,OptionA,F,1,91,"10.0, 27.5",25,10.0,27.5,16,91,"10.0, 24.0",20,10.0,24.0
UNKNOWN,direction_B,comp-result_1248925_data.json,2,Dog Energy Lvl,,Dog Size,Exercise Needs,OptionB,J,13,76,"55.0, 7.0",8,55.0,7.0,15,76,"30.0, 6.0",7,30.0,6.0
UNKNOWN,direction_B,comp-result_1248925_data.json,3,Weight loss,,Exercise duration,Intensity level,OptionA,F,3,60,"40.0, 6.0",1.8,40.0,6.0,16,60,"35.0, 5.0",1.4,35.0,5.0
UNKNOWN,direction_B,comp-result_1248925_data.json,4,Market value ($),,Number of bedrooms,House size (sq ft),OptionA,F,7,78,"5.0, 1600.0",320000,5.0,1600.0,15,78,"5.0, 1500.0",310000,5.0,1500.0
UNKNOWN,direction_B,comp-result_1248925_data.json,5,Growth Rate,,Plant Leaf Size,Plant Height,OptionB,J,3,58,"8.0, 40.0",2,8.0,40.0,18,58,"16.0, 80.0",6,16.0,80.0
UNKNOWN,direction_B,comp-result_1248925_data.json,6,Muscle gain,,Minutes of exercise,Protein intake,OptionB,J,6,53,"30.0, 15.0",1.2,30.0,15.0,8,53,"40.0, 25.0",1.6,40.0,25.0
UNKNOWN,direction_B,comp-result_1248925_data.json,7,Plant Growth Rate (cm/week),,Plant Soil Quality (1-10),Plant Water Frequency (times/week),OptionB,J,15,69,"5.0, 1.0",3,5.0,1.0,1,69,"7.0, 3.0",5,7.0,3.0
UNKNOWN,direction_B,comp-result_1248925_data.json,8,Tea Strength (1-10),,Tea Leaf Quality (1-10),Tea Steeping Time (minutes),OptionB,J,13,68,"8.0, 4.0",7,8.0,4.0,8,68,"10.0, 6.0",9,10.0,6.0
UNKNOWN,direction_B,comp-result_1248925_data.json,9,Performance,,Hours of Practice,Natural Talent (1-10),OptionA,F,13,66,"10.0, 9.0",93,10.0,9.0,20,66,"11.0, 8.0",90,11.0,8.0
UNKNOWN,direction_B,comp-result_1248925_data.json,10,Speed,,Car Engine Size,Horsepower,OptionA,F,1,55,"2.0, 150.0",120,2.0,150.0,8,55,"1.5, 110.0",100,1.5,110.0
UNKNOWN,direction_B,comp-result_1248925_data.json,11,Coffee Enjoyment,,Coffee price,Coffee acidity,OptionB,J,18,88,"1.0, 2.0",4,1.0,2.0,10,88,"8.0, 9.0",11,8.0,9.0
UNKNOWN,direction_B,comp-result_1248925_data.json,12,Time to destination (hours),,Distance (miles),Speed (mph),OptionB,J,19,99,"28.0, 75.0",0.42,28.0,75.0,15,99,"24.0, 65.0",0.4,24.0,65.0
UNKNOWN,direction_B,comp-result_1248925_data.json,13,Engagement rate (%),,Number of followers,Post quality score,OptionB,J,9,63,"9000.0, 7.0",5.4,9000.0,7.0,10,63,"12000.0, 5.0",5.6,12000.0,5.0
UNKNOWN,direction_B,comp-result_1248925_data.json,14,Comfort,,Shoe Weight,Brand Reputation,OptionB,J,3,56,"180.0, 3.0",65,180.0,3.0,18,56,"240.0, 7.0",85,240.0,7.0
UNKNOWN,direction_B,comp-result_1248925_data.json,15,Jump Height,,Height,Arm Length,OptionB,J,8,97,"170.0, 63.0",73,170.0,63.0,12,97,"190.0, 72.0",85,190.0,72.0
UNKNOWN,direction_B,comp-result_1248925_data.json,16,Home value,,House size,Neighborhood quality,OptionA,F,10,62,"160.0, 9.0",320000,160.0,9.0,14,62,"140.0, 9.0",310000,140.0,9.0
UNKNOWN,direction_B,comp-result_1248925_data.json,17,Training Difficulty (1-10),,Dog Size,Dog Energy Level,OptionB,J,10,70,"50.0, 5.0",4,50.0,5.0,4,70,"55.0, 7.0",6,55.0,7.0
UNKNOWN,direction_B,comp-result_1248925_data.json,18,Flavor Strength,,Coffee Bean Size,Bean Roast,OptionB,J,3,57,"4.0, 1.0",6,4.0,1.0,16,57,"5.0, 2.0",6,5.0,2.0
UNKNOWN,direction_B,comp-result_1248925_data.json,19,Post reach,,Number of followers,Engagement rate (%),OptionB,J,17,80,"1600.0, 7.0",21000,1600.0,7.0,14,80,"2500.0, 6.0",22000,2500.0,6.0
UNKNOWN,direction_B,comp-result_1248925_data.json,20,Natural light,,Room size,Window count,OptionB,J,10,59,"140.0, 2.0",6,140.0,2.0,1,59,"100.0, 3.0",7,100.0,3.0
UNKNOWN,direction_B,comp-result_1248925_data.json,21,Exercise Intensity,,Time to Walk (min),Number of Steps,OptionB,J,9,82,"10.0, 1100.0",5.5,10.0,1100.0,14,82,"13.0, 1200.0",6,13.0,1200.0
UNKNOWN,direction_B,comp-result_1248925_data.json,22,Apartment price,,Distance from city center,Room size,OptionA,F,6,52,"2.0, 40.0",1100,2.0,40.0,3,52,"4.0, 60.0",1500,4.0,60.0
UNKNOWN,direction_B,comp-result_1248925_data.json,23,Exam score,,Study time (hours),Class attendance (%),OptionB,J,1,79,"4.0, 80.0",75,4.0,80.0,15,79,"4.0, 90.0",83,4.0,90.0
UNKNOWN,direction_B,comp-result_1248925_data.json,24,Movie enjoyment,,Movie runtime,Movie rating,OptionB,J,19,65,"140.0, 8.0",8.5,140.0,8.0,11,65,"140.0, 8.5",9,140.0,8.5
